job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,4,9,1,908496e9,1,0,()
1,4,2,3,429984e9,1,0,()
2,24,17,1,5105088e9,1,0,()
3,8,16,1,990912e9,1,0,(0)
4,1,1,1,22974e9,1,0,(1)
5,2,15,3,278256e9,1,0,(1)
6,14,16,4,2515968e9,1,0,()
7,9,18,4,2477736e9,1,0,(0,2)
8,7,18,1,3065832e9,1,0,()
9,10,3,2,1187520e9,1,0,(8)
10,14,12,4,3708096e9,1,3600,(4,6)
11,12,14,4,6264576e9,1,3600,()
12,14,16,3,1415904e9,1,3600,(10)
13,8,9,2,769344e9,1,3600,()
14,7,17,4,927528e9,1,3600,(13)
15,3,17,2,1008504e9,1,3600,()
16,3,9,1,150282e9,1,3600,()
17,32,18,2,4465152e9,1,3600,()
18,11,6,2,1980528e9,1,3600,()
19,5,2,3,943680e9,1,3600,()
20,2,4,3,98688e9,1,7200,()
21,18,1,2,1899648e9,1,7200,(6)
22,10,1,3,562020e9,1,7200,()
23,6,9,2,1565856e9,1,7200,(10)
24,19,16,2,815328e9,1,7200,(0,6)
25,2,3,1,268740e9,1,7200,(6)
26,1,18,3,59424e9,1,7200,(0)
27,19,18,2,1213872e9,1,7200,(4,7)
28,14,1,4,2663696e9,1,7200,(1,3)
29,3,13,3,1434096e9,1,7200,(22,23)
30,11,10,3,3450744e9,1,10800,()
31,9,11,1,6363720e9,1,10800,()
32,8,11,4,3813888e9,1,10800,(2)
33,7,2,3,628824e9,1,10800,(31)
34,8,9,3,1013568e9,1,10800,()
35,5,3,4,749640e9,1,10800,(22)
36,16,15,3,5252352e9,1,10800,(11)
37,5,14,1,4732680e9,1,10800,()
38,1,1,2,110556e9,1,10800,()
39,15,17,1,7228080e9,1,10800,()
40,10,5,1,2842200e9,1,14400,(13)
41,18,7,4,980640e9,1,14400,(17)
42,1,14,4,467064e9,1,14400,()
43,2,14,2,611664e9,1,14400,(40,28)
44,1,17,4,455520e9,1,14400,(34)
45,5,17,2,1713840e9,1,14400,()
46,11,16,4,4093056e9,1,14400,()
47,3,5,2,782640e9,1,14400,()
48,7,4,1,157304e9,1,14400,(27)
49,13,2,2,2120040e9,1,14400,()
50,20,2,2,4441280e9,1,18000,()
51,3,13,2,526248e9,1,18000,()
52,16,11,3,1747968e9,1,18000,()
53,3,1,1,32892e9,1,18000,(26)
54,9,7,2,1676160e9,1,18000,(14)
55,15,14,4,2205360e9,1,18000,()
