job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,3,2,1,78756e9,1,0,()
1,12,1,1,518232e9,1,0,(0)
2,5,18,4,558720e9,1,0,()
3,21,5,3,6260184e9,1,0,()
4,27,16,4,1174176e9,1,0,()
5,12,4,4,1476288e9,1,0,()
6,2,10,3,140544e9,1,0,()
7,3,16,4,352584e9,1,0,(4)
8,4,10,2,1267584e9,1,0,(1,4)
9,5,5,2,96600e9,1,0,()
10,4,3,2,681360e9,1,3600,(9)
11,7,3,4,3382344e9,1,3600,(0,3)
12,12,10,4,1346112e9,1,3600,()
13,3,5,1,484230e9,1,3600,(0,1)
14,6,9,1,1477656e9,1,3600,()
15,2,5,1,30880e9,1,3600,()
16,2,2,2,173312e9,1,3600,(0,2)
17,11,12,1,813120e9,1,3600,()
18,7,7,3,3214512e9,1,3600,()
19,5,13,2,269040e9,1,3600,(8)
20,13,4,4,7361016e9,1,7200,()
21,6,13,1,588240e9,1,7200,(0,3)
22,11,13,3,4331184e9,1,7200,(18,5)
23,30,6,3,5650560e9,1,7200,(12)
24,2,14,4,341088e9,1,7200,()
25,5,3,3,1621980e9,1,7200,(19,20,22)
26,12,10,1,244080e9,1,7200,(16,20)
27,5,11,1,1173920e9,1,7200,(20,23)
28,5,3,4,847920e9,1,7200,(21)
29,4,10,4,1371456e9,1,7200,()
30,11,10,3,1497144e9,1,10800,()
31,1,5,2,218480e9,1,10800,()
32,4,10,3,827520e9,1,10800,(15)
33,10,12,3,884640e9,1,10800,(22)
34,3,4,1,378840e9,1,10800,()
35,10,17,3,593520e9,1,10800,(19,20)
36,15,8,2,566280e9,1,10800,()
37,16,12,1,5938944e9,1,10800,(11,4,5)
38,28,16,3,8690976e9,1,10800,(17)
39,2,14,1,959136e9,1,10800,()
40,7,16,3,2651208e9,1,14400,(16,19)
41,17,8,3,1129344e9,1,14400,(12)
42,16,8,3,3887232e9,1,14400,()
43,14,7,2,3975552e9,1,14400,()
44,7,18,4,1521912e9,1,14400,(32,1)
45,17,15,3,4877232e9,1,14400,(0,1)
46,19,1,4,1061112e9,1,14400,(12)
47,21,2,4,7781088e9,1,14400,(2)
48,5,15,4,2742360e9,1,14400,(10)
49,9,3,3,1064016e9,1,14400,(48,47)
50,10,15,4,631680e9,1,18000,(8,32)
51,14,18,2,2255568e9,1,18000,()
52,8,18,2,5270592e9,1,18000,()
53,8,10,2,1192704e9,1,18000,()
54,9,13,3,228312e9,1,18000,()
55,8,3,2,919968e9,1,18000,(40)
56,10,17,4,1801440e9,1,18000,()
57,3,4,1,306528e9,1,18000,()
58,22,11,1,553212e9,1,18000,(34)
59,7,10,3,896616e9,1,18000,(23)
60,14,5,1,1205400e9,1,21600,(8)
61,10,2,4,1271840e9,1,21600,(44)
62,6,11,3,1173168e9,1,21600,(34,38)
63,12,6,2,456480e9,1,21600,(58,51)
64,19,17,4,1280904e9,1,21600,()
65,10,1,3,263400e9,1,21600,()
66,9,5,4,603720e9,1,21600,(47)
67,6,8,3,2138256e9,1,21600,()
68,3,18,4,594432e9,1,21600,(2)
69,24,3,3,3602880e9,1,21600,(35,55)
70,5,1,3,158370e9,1,25200,(65)
71,24,1,1,227616e9,1,25200,(40,17,28)
72,6,8,4,2180304e9,1,25200,(65,22,33)
73,15,5,4,3416760e9,1,25200,(62)
74,15,16,4,620640e9,1,25200,()
75,17,6,1,4285836e9,1,25200,()
76,10,9,3,2646720e9,1,25200,()
77,5,10,1,1279900e9,1,25200,(66,31)
78,10,18,3,2268720e9,1,25200,(34,3)
79,5,13,2,326400e9,1,25200,()
80,26,5,4,3110640e9,1,28800,(14)
81,11,17,2,1830312e9,1,28800,()
82,10,6,3,350640e9,1,28800,()
83,7,3,4,3435096e9,1,28800,()
84,10,5,3,1295520e9,1,28800,(27)
85,22,13,1,2178528e9,1,28800,(41,83)
86,1,16,4,70944e9,1,28800,(47)
87,29,13,2,11007240e9,1,28800,()
88,12,11,2,3314592e9,1,28800,(8,18)
89,8,10,2,4825344e9,1,28800,()
90,10,3,3,3314520e9,1,32400,()
91,8,2,1,511168e9,1,32400,(55)
92,11,13,2,1499520e9,1,32400,(14)
93,6,8,4,3190032e9,1,32400,(54)
94,2,7,1,48188e9,1,32400,(25)
95,16,4,1,640000e9,1,32400,()
96,4,6,1,644784e9,1,32400,(50)
97,2,3,4,61968e9,1,32400,()
98,13,8,3,612768e9,1,32400,()
99,4,11,2,320160e9,1,32400,(97)
100,14,14,3,6158544e9,1,36000,()
101,15,9,2,3075120e9,1,36000,(25,77)
102,11,18,2,2030952e9,1,36000,(29)
103,5,1,1,257920e9,1,36000,(51)
104,9,9,3,2777760e9,1,36000,(97,58,94)
105,18,17,4,2319840e9,1,36000,(96,15)
106,1,14,3,255792e9,1,36000,(57)
107,12,8,1,989952e9,1,36000,(89,49)
108,3,16,1,651528e9,1,36000,(105,66)
109,27,15,3,830088e9,1,36000,()
110,3,14,4,379584e9,1,39600,()
111,7,8,2,2691360e9,1,39600,()
112,1,7,1,160832e9,1,39600,(64)
113,22,15,4,6342336e9,1,39600,()
114,2,12,4,399360e9,1,39600,()
115,4,5,2,563280e9,1,39600,()
116,5,9,3,823920e9,1,39600,()
117,4,3,2,173520e9,1,39600,()
118,9,3,4,3511944e9,1,39600,()
119,4,9,1,1179720e9,1,39600,(115)
120,11,15,4,811800e9,1,43200,(1)
121,4,16,1,1718976e9,1,43200,(45)
122,2,17,1,1744272e9,1,43200,()
123,16,8,1,2954752e9,1,43200,(31)
124,17,6,4,4220352e9,1,43200,()
125,8,8,2,2025024e9,1,43200,()
126,17,14,2,1250112e9,1,43200,(104,93)
127,5,1,2,325480e9,1,43200,()
128,23,12,2,8865672e9,1,43200,()
129,5,3,1,379200e9,1,43200,(77)
130,2,13,4,1343760e9,1,46800,()
131,35,2,2,3470040e9,1,46800,()
132,2,13,2,49056e9,1,46800,()
133,3,10,1,1382820e9,1,46800,(121)
134,18,4,4,4072896e9,1,46800,()
135,4,11,1,939488e9,1,46800,(109,87)
136,1,9,2,700296e9,1,46800,(4)
137,8,13,2,662592e9,1,46800,(24,99)
138,36,11,1,10312632e9,1,46800,()
139,5,14,1,713040e9,1,46800,(16,103)
140,13,17,2,1555008e9,1,50400,()
141,20,8,2,728640e9,1,50400,(90,54)
142,8,18,4,5797440e9,1,50400,(124)
143,8,2,2,182272e9,1,50400,(79)
144,9,8,4,1902312e9,1,50400,()
145,2,8,1,105920e9,1,50400,()
146,6,18,1,699840e9,1,50400,(27)
147,1,9,2,596568e9,1,50400,(126)
148,21,9,2,6640200e9,1,50400,()
149,11,18,2,4595448e9,1,50400,(86)
150,19,16,4,3856392e9,1,54000,()
151,1,2,2,58048e9,1,54000,(136)
152,8,2,1,127328e9,1,54000,()
153,3,6,1,329256e9,1,54000,(150)
154,5,1,3,290580e9,1,54000,()
155,3,17,2,141336e9,1,54000,(98,77,127)
156,11,10,3,2278848e9,1,54000,()
157,6,12,1,1833696e9,1,54000,()
158,3,10,1,218820e9,1,54000,(41)
159,2,13,4,1024416e9,1,54000,()
160,13,18,2,2166528e9,1,57600,(135)
161,19,3,4,881448e9,1,57600,()
162,13,3,3,405288e9,1,57600,(27,109,111)
163,2,13,1,786912e9,1,57600,()
164,5,5,1,1009500e9,1,57600,(56,7)
165,4,4,4,551616e9,1,57600,(34,42,71)
166,7,10,1,1104320e9,1,57600,()
167,19,15,1,2323776e9,1,57600,()
168,10,9,1,799200e9,1,57600,()
169,10,8,4,5526960e9,1,57600,()
170,32,17,3,13804800e9,1,61200,(99)
171,8,11,1,2261776e9,1,61200,(78)
172,5,7,3,1674480e9,1,61200,(65,77,37,47)
173,5,9,1,798210e9,1,61200,()
174,8,2,1,931072e9,1,61200,()
175,9,14,3,2009448e9,1,61200,()
176,11,16,1,3118896e9,1,61200,(142)
177,12,10,2,3788928e9,1,61200,(45)
178,5,1,4,86880e9,1,61200,()
179,17,10,4,6434160e9,1,61200,()
180,14,14,3,1355088e9,1,64800,()
181,10,3,2,355920e9,1,64800,(75,93)
182,3,18,3,1071576e9,1,64800,(68)
183,4,7,4,341664e9,1,64800,(31)
184,7,9,3,953064e9,1,64800,()
185,10,9,1,871920e9,1,64800,()
186,5,2,3,338100e9,1,64800,(175)
187,2,13,4,913632e9,1,64800,()
188,15,3,3,2243160e9,1,64800,(145,146)
189,5,4,3,557040e9,1,64800,()
190,21,17,3,849744e9,1,68400,()
191,4,15,1,780192e9,1,68400,(19,43,46)
192,6,4,2,988416e9,1,68400,(9)
193,3,12,3,2007288e9,1,68400,(171)
194,17,1,3,151674e9,1,68400,(45)
195,16,3,3,1480608e9,1,68400,(174)
196,1,11,3,88272e9,1,68400,(152,114)
197,4,3,3,1231344e9,1,68400,()
198,14,7,3,3328416e9,1,68400,()
199,8,9,3,1903680e9,1,68400,()
200,6,1,2,206184e9,1,72000,(97)
201,1,14,4,414528e9,1,72000,()
202,28,17,1,4206048e9,1,72000,(75,142)
203,15,10,4,3564720e9,1,72000,(137)
204,1,14,2,134640e9,1,72000,(133)
205,15,13,4,6009480e9,1,72000,(64)
206,4,9,4,1899648e9,1,72000,(107,62)
207,8,16,4,1920960e9,1,72000,()
208,4,17,2,1799712e9,1,72000,(32)
209,18,6,4,7126704e9,1,72000,(48)
210,3,12,4,724536e9,1,75600,()
211,7,4,3,1391712e9,1,75600,(146)
212,15,7,4,6220800e9,1,75600,()
213,16,14,1,1382400e9,1,75600,()
214,20,17,4,1503840e9,1,75600,()
215,13,8,1,3469440e9,1,75600,()
216,9,17,1,1052784e9,1,75600,()
217,4,12,4,119328e9,1,75600,(156)
218,3,6,2,128808e9,1,75600,(90)
219,2,8,4,203856e9,1,75600,(209)
220,28,1,3,2258928e9,1,79200,()
221,3,2,3,245592e9,1,79200,(22)
222,12,11,3,883872e9,1,79200,(49,133)
223,10,3,1,634440e9,1,79200,(126)
224,9,15,3,958824e9,1,79200,()
225,18,6,3,2742336e9,1,79200,()
226,18,2,2,715680e9,1,79200,(208,186)
227,13,5,1,1457560e9,1,79200,(209)
228,6,14,2,529488e9,1,79200,()
229,12,1,3,1506672e9,1,79200,()
230,8,9,2,4745088e9,1,82800,(161)
231,11,13,2,2991912e9,1,82800,()
232,23,17,3,1176864e9,1,82800,()
233,3,18,3,380160e9,1,82800,()
234,3,8,4,1235448e9,1,82800,()
235,8,1,4,812992e9,1,82800,()
236,2,11,2,105264e9,1,82800,(216,129,206,22)
237,6,16,2,1090800e9,1,82800,()
238,5,6,1,675600e9,1,82800,(136)
239,15,5,4,2464560e9,1,82800,(163)
240,2,12,1,723456e9,1,86400,()
241,13,17,1,2525016e9,1,86400,()
242,1,7,2,392712e9,1,86400,()
243,5,9,1,812070e9,1,86400,(168)
244,4,13,1,575424e9,1,86400,(217)
245,10,18,4,6634800e9,1,86400,()
246,17,14,1,9755280e9,1,86400,()
247,19,8,4,6407256e9,1,86400,(201,199)
