job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,2,3,2,216744e9,1,0,()
1,5,6,3,833400e9,1,0,()
2,2,14,1,540864e9,1,0,()
3,2,12,1,1281408e9,1,0,()
4,6,1,4,659184e9,1,0,(3)
5,5,11,3,1133760e9,1,0,()
6,10,11,3,2900160e9,1,0,(3)
7,9,11,4,3563136e9,1,0,(6)
8,19,15,4,977208e9,1,0,()
9,3,5,2,1196340e9,1,0,()
10,6,12,4,1093536e9,1,3600,()
11,10,15,3,2100000e9,1,3600,(8)
12,15,8,3,4077720e9,1,3600,()
13,24,2,2,618432e9,1,3600,(0)
14,10,7,2,1104720e9,1,3600,()
15,23,11,2,4788048e9,1,3600,()
16,2,17,3,436512e9,1,3600,()
17,2,7,2,609840e9,1,3600,()
18,23,9,2,2339928e9,1,3600,(5,14)
19,6,5,3,999648e9,1,3600,()
20,1,10,2,231336e9,1,7200,(7)
21,7,12,2,1262520e9,1,7200,(11)
22,6,1,3,347256e9,1,7200,()
23,7,15,3,3879120e9,1,7200,(13,14)
24,21,9,2,1474200e9,1,7200,(6,23)
25,12,2,3,373248e9,1,7200,()
26,9,4,1,503568e9,1,7200,()
27,10,17,1,2364720e9,1,7200,()
28,29,1,1,568342e9,1,7200,()
29,22,10,1,2337720e9,1,7200,()
30,7,11,3,1051680e9,1,10800,()
31,17,14,2,4802568e9,1,10800,(28)
32,5,1,2,148800e9,1,10800,(6)
33,5,14,3,1008360e9,1,10800,(16)
34,8,6,3,2371776e9,1,10800,(32)
35,1,14,1,254064e9,1,10800,(0)
36,6,2,2,802512e9,1,10800,()
37,3,18,4,335880e9,1,10800,(10)
38,17,9,4,1340280e9,1,10800,()
39,4,2,1,290816e9,1,10800,()
40,3,8,1,458448e9,1,14400,()
41,24,18,4,8540352e9,1,14400,()
42,12,6,2,1962144e9,1,14400,(0,17,21)
43,1,17,3,346752e9,1,14400,()
44,7,17,2,2314368e9,1,14400,()
45,5,6,4,2922720e9,1,14400,()
46,13,4,1,944632e9,1,14400,()
47,8,7,4,5009664e9,1,14400,()
48,11,16,2,4375800e9,1,14400,(33,11,28)
49,8,6,1,359328e9,1,14400,()
50,5,6,2,1041600e9,1,18000,()
51,10,16,3,2611200e9,1,18000,()
52,9,17,3,4395600e9,1,18000,()
53,25,2,2,1026800e9,1,18000,(41,36,4)
54,9,10,3,1212624e9,1,18000,(52,45)
55,22,14,2,4279968e9,1,18000,(4)
56,5,1,2,266260e9,1,18000,(33,43)
57,6,14,2,2877696e9,1,18000,(35)
58,18,1,2,817344e9,1,18000,()
59,7,17,4,674184e9,1,18000,(15)
60,8,6,2,4021248e9,1,21600,(53)
61,9,7,2,766800e9,1,21600,()
62,2,10,3,590928e9,1,21600,()
63,3,3,2,972684e9,1,21600,(35)
64,18,14,3,10573200e9,1,21600,()
65,25,11,4,5689800e9,1,21600,()
66,2,15,2,324720e9,1,21600,(25)
67,8,14,4,4989888e9,1,21600,()
68,5,10,2,727200e9,1,21600,()
69,18,2,2,2072016e9,1,21600,()
70,2,11,4,465216e9,1,25200,()
71,10,4,4,1159920e9,1,25200,(64)
72,4,6,2,1123392e9,1,25200,()
73,35,5,3,16023840e9,1,25200,()
74,12,6,2,5682816e9,1,25200,()
75,6,17,2,973728e9,1,25200,(48,5)
76,32,17,4,7211520e9,1,25200,(25,62)
77,3,5,1,176190e9,1,25200,()
78,17,15,1,5550024e9,1,25200,(24)
79,1,5,2,311600e9,1,25200,()
80,4,2,3,170640e9,1,28800,()
81,4,17,2,651552e9,1,28800,(9)
82,3,16,2,885168e9,1,28800,()
83,11,15,2,3462096e9,1,28800,()
84,18,14,1,3260736e9,1,28800,(58)
85,13,9,4,1493232e9,1,28800,()
86,5,4,2,759440e9,1,28800,(24,3)
87,2,2,2,44464e9,1,28800,(86)
88,3,6,4,213480e9,1,28800,(82,11)
89,2,4,2,889632e9,1,28800,(19,87)
90,4,7,1,94528e9,1,32400,(7)
91,10,10,4,2326560e9,1,32400,()
92,3,16,3,639432e9,1,32400,()
93,1,2,3,18384e9,1,32400,()
94,10,1,1,25300e9,1,32400,(83)
95,11,8,3,5796912e9,1,32400,()
96,4,16,4,1250208e9,1,32400,()
97,4,16,2,1416960e9,1,32400,(84,47)
98,6,9,3,829008e9,1,32400,(7)
99,10,18,3,1551840e9,1,32400,()
100,7,8,1,430192e9,1,36000,(30,22)
101,8,18,1,479232e9,1,36000,()
102,8,2,2,128000e9,1,36000,(43)
103,13,13,2,941616e9,1,36000,()
104,1,7,4,611280e9,1,36000,(42,68)
105,11,12,2,5872416e9,1,36000,(60,5)
106,19,5,3,9689088e9,1,36000,(15)
107,6,13,1,654336e9,1,36000,(42,14,23)
108,3,1,4,334560e9,1,36000,()
109,6,3,4,2008512e9,1,36000,()
110,20,5,2,1733200e9,1,39600,()
111,11,6,1,2981748e9,1,39600,()
112,15,1,4,340440e9,1,39600,(83)
113,13,13,1,6036264e9,1,39600,()
114,8,17,1,2923200e9,1,39600,()
115,7,11,4,3637368e9,1,39600,(6)
116,5,9,2,2638800e9,1,39600,(38)
117,5,3,3,894690e9,1,39600,()
118,7,8,1,886592e9,1,39600,()
119,7,11,3,1874040e9,1,39600,()
120,15,15,2,1178640e9,1,43200,()
121,11,6,1,1394184e9,1,43200,()
122,13,8,2,8342880e9,1,43200,()
123,9,7,1,1531278e9,1,43200,()
124,8,18,3,656448e9,1,43200,()
125,4,6,1,266688e9,1,43200,(97)
126,5,2,4,660560e9,1,43200,(42)
127,17,11,4,1018776e9,1,43200,()
128,8,11,2,1685568e9,1,43200,()
129,19,6,1,1061112e9,1,43200,(69)
130,3,18,3,306000e9,1,46800,()
131,12,14,3,283680e9,1,46800,()
132,22,11,4,10089552e9,1,46800,(25,126)
133,2,2,3,427392e9,1,46800,(49,18,87)
134,16,7,3,3391488e9,1,46800,()
135,9,8,3,384696e9,1,46800,()
136,18,13,4,1029888e9,1,46800,(115)
137,9,17,1,1382400e9,1,46800,()
138,3,8,1,754608e9,1,46800,(79)
139,7,18,2,2123184e9,1,46800,(10)
140,6,10,3,547776e9,1,50400,(117)
141,6,11,4,555408e9,1,50400,(123)
142,5,2,4,498720e9,1,50400,()
143,2,4,1,261648e9,1,50400,(121,138)
144,8,15,2,671424e9,1,50400,(112)
145,10,14,4,1080240e9,1,50400,()
146,3,2,4,88320e9,1,50400,(15,103)
147,19,2,2,1543256e9,1,50400,()
148,20,12,1,2031840e9,1,50400,(130)
149,4,4,4,1544352e9,1,50400,(75)
150,7,5,1,1279740e9,1,54000,()
151,13,7,4,7152912e9,1,54000,()
152,22,6,2,9995040e9,1,54000,(146,92)
153,3,8,1,272496e9,1,54000,(57,58,149)
154,30,2,2,3719280e9,1,54000,()
155,13,17,3,8215896e9,1,54000,()
156,8,11,3,1401600e9,1,54000,(125)
157,16,6,3,1685376e9,1,54000,()
158,9,2,1,962748e9,1,54000,(32)
159,33,2,3,5826348e9,1,54000,(103)
160,11,2,2,282304e9,1,57600,(93,53)
161,15,13,4,2091240e9,1,57600,()
162,7,15,1,3263736e9,1,57600,(110)
163,6,4,4,1284192e9,1,57600,(81)
164,4,3,4,1007520e9,1,57600,(141)
165,9,7,3,726624e9,1,57600,()
166,5,16,4,575640e9,1,57600,()
167,6,18,1,403632e9,1,57600,()
168,12,9,4,491328e9,1,57600,(95)
169,13,8,2,4116840e9,1,57600,()
170,2,8,4,733440e9,1,61200,()
171,14,17,4,4556160e9,1,61200,()
172,23,2,2,1710280e9,1,61200,(77)
173,8,12,1,1616832e9,1,61200,(83)
174,18,10,4,1805328e9,1,61200,()
175,15,8,2,2283840e9,1,61200,()
176,13,16,2,971568e9,1,61200,(111)
177,15,6,4,843120e9,1,61200,()
178,13,9,4,4521192e9,1,61200,()
179,29,7,4,13017984e9,1,61200,(85)
180,6,5,4,1957824e9,1,64800,()
181,17,12,1,3843360e9,1,64800,(56)
182,6,15,2,1801584e9,1,64800,()
183,26,2,3,2095080e9,1,64800,()
184,8,4,4,309504e9,1,64800,(97,107)
185,11,15,2,8560464e9,1,64800,(1,66)
186,2,7,4,163968e9,1,64800,()
187,4,2,2,272000e9,1,64800,(82)
