job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,5,15,3,3046680e9,1,0,()
1,7,4,1,1197952e9,1,0,(0)
2,19,1,3,456342e9,1,0,()
3,18,13,4,8667216e9,1,0,()
4,3,8,1,583536e9,1,0,()
5,16,9,2,1719552e9,1,0,()
6,25,3,2,3588300e9,1,0,()
7,2,14,1,744864e9,1,0,(5)
8,7,2,4,1425312e9,1,0,()
9,6,7,4,400752e9,1,0,()
10,12,18,3,1871712e9,1,3600,()
11,3,3,4,445752e9,1,3600,()
12,24,1,4,1934400e9,1,3600,()
13,4,8,2,1543488e9,1,3600,()
14,2,9,4,245136e9,1,3600,(2)
15,15,6,2,3497760e9,1,3600,(6)
16,8,4,4,4181760e9,1,3600,()
17,2,8,1,257568e9,1,3600,(14,7)
18,1,4,3,86112e9,1,3600,()
19,4,14,4,369024e9,1,3600,()
20,1,5,1,178950e9,1,7200,()
21,6,4,2,715392e9,1,7200,(3,11)
22,4,14,4,1105824e9,1,7200,()
23,3,15,1,88704e9,1,7200,()
24,17,3,1,2948514e9,1,7200,()
25,7,2,1,536032e9,1,7200,()
26,4,17,3,1799040e9,1,7200,(20)
27,25,18,1,6015000e9,1,7200,()
28,10,10,4,630000e9,1,7200,(0)
29,14,18,1,6438096e9,1,7200,(17)
30,10,3,3,3857220e9,1,10800,(10,29)
31,8,4,1,111040e9,1,10800,()
32,10,18,4,3029040e9,1,10800,()
33,18,1,3,1178604e9,1,10800,()
34,9,15,3,2617920e9,1,10800,()
35,7,8,4,1656312e9,1,10800,(18)
36,11,17,2,3326928e9,1,10800,()
37,16,14,2,7008768e9,1,10800,()
38,4,6,3,774336e9,1,10800,()
39,21,15,4,3566304e9,1,10800,(4)
40,1,17,2,176400e9,1,14400,()
41,4,2,2,222752e9,1,14400,(22)
42,14,9,2,4085760e9,1,14400,(24,25)
43,6,5,4,713520e9,1,14400,(14,7)
44,16,11,3,2295936e9,1,14400,()
45,10,17,3,1631520e9,1,14400,(19)
46,7,13,3,1134672e9,1,14400,()
47,3,16,2,2448864e9,1,14400,(1)
48,6,14,1,1251216e9,1,14400,()
49,11,10,2,4259904e9,1,14400,(33)
50,15,9,1,2833380e9,1,18000,(18,6)
51,8,12,2,1072128e9,1,18000,(4,13)
52,2,6,2,499488e9,1,18000,(21,7)
53,15,11,2,5937840e9,1,18000,(44)
54,11,15,4,1872552e9,1,18000,(33)
55,3,13,1,429048e9,1,18000,(25,51,47)
56,1,11,1,185548e9,1,18000,(48,37)
57,5,18,3,1020480e9,1,18000,()
58,11,2,1,521092e9,1,18000,(14,39)
59,12,3,2,202608e9,1,18000,(49)
60,6,6,2,2370816e9,1,21600,()
61,12,12,1,1406016e9,1,21600,()
62,35,14,1,3017280e9,1,21600,(42)
63,8,7,3,523584e9,1,21600,(1)
64,17,5,3,1800096e9,1,21600,()
65,2,12,2,1389696e9,1,21600,(34)
66,27,14,3,5792472e9,1,21600,()
67,19,14,4,5393112e9,1,21600,(19)
68,1,7,3,360456e9,1,21600,(30)
69,14,4,1,2123296e9,1,21600,(64,20)
70,5,13,3,1125240e9,1,25200,()
71,6,4,3,2480112e9,1,25200,()
72,9,9,2,2161296e9,1,25200,()
73,16,15,1,4336896e9,1,25200,(64,11)
74,11,12,4,1301520e9,1,25200,(49,39)
75,2,9,1,316908e9,1,25200,()
76,9,4,4,4410936e9,1,25200,(36,38)
77,36,4,1,3775104e9,1,25200,()
78,10,9,1,2427300e9,1,25200,()
79,7,9,4,1625736e9,1,25200,()
80,14,3,2,4479048e9,1,28800,()
81,7,1,3,708750e9,1,28800,()
82,11,10,4,1444872e9,1,28800,()
83,7,4,4,1002960e9,1,28800,(74)
84,4,1,3,521688e9,1,28800,(26,79)
85,4,3,1,247056e9,1,28800,()
86,14,9,1,2454228e9,1,28800,(65)
87,12,8,1,2052096e9,1,28800,(50)
88,3,18,3,703728e9,1,28800,(19)
89,22,17,3,8672928e9,1,28800,()
90,11,11,2,1754280e9,1,32400,(56)
91,2,1,1,43428e9,1,32400,()
92,19,14,4,2986344e9,1,32400,(48)
93,5,8,2,1630080e9,1,32400,()
94,8,13,2,298944e9,1,32400,(30)
95,12,11,1,4147968e9,1,32400,(36,78)
96,6,10,4,507456e9,1,32400,(43)
97,20,5,3,862080e9,1,32400,(80,2)
98,3,3,1,82008e9,1,32400,(83)
99,3,10,3,826056e9,1,32400,()
100,5,4,2,211920e9,1,36000,(25)
101,2,18,2,98352e9,1,36000,(45)
102,1,7,1,148512e9,1,36000,()
103,26,17,3,12753312e9,1,36000,()
104,3,9,2,905904e9,1,36000,()
105,19,16,4,917928e9,1,36000,()
106,26,15,1,13759824e9,1,36000,(59)
107,10,6,2,2787840e9,1,36000,(39)
108,11,13,1,4094904e9,1,36000,()
109,13,18,3,6289608e9,1,36000,(83,69,55)
110,1,14,1,426000e9,1,39600,()
111,21,1,1,653268e9,1,39600,()
112,4,3,1,341616e9,1,39600,(21)
113,14,16,4,1957200e9,1,39600,()
114,12,11,2,6007968e9,1,39600,(98,70)
115,15,4,1,689040e9,1,39600,()
116,10,2,1,1009560e9,1,39600,()
117,4,9,1,1209240e9,1,39600,()
118,14,5,1,936040e9,1,39600,()
119,14,2,1,410088e9,1,39600,()
120,9,14,1,4929336e9,1,43200,(97)
121,6,9,4,814896e9,1,43200,()
122,1,4,3,95232e9,1,43200,(120,91)
123,18,1,3,2805732e9,1,43200,()
