job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,5,10,1,1670400e9,1,0,()
1,2,8,2,393936e9,1,0,(0)
2,15,9,4,2131200e9,1,0,(0)
3,2,13,2,531888e9,1,0,()
4,6,8,4,777744e9,1,0,(2)
5,3,18,2,2663208e9,1,0,(3)
6,2,9,4,680784e9,1,0,()
7,3,15,4,329400e9,1,0,()
8,20,16,1,2640000e9,1,0,()
9,21,15,3,4482072e9,1,0,()
10,14,6,3,1483776e9,1,3600,(1,4,5)
11,3,5,3,115488e9,1,3600,(2)
12,6,13,2,1671984e9,1,3600,(11)
13,9,11,3,517320e9,1,3600,(2)
14,16,2,4,1878528e9,1,3600,(1)
15,3,3,3,72522e9,1,3600,(9)
16,19,12,2,12994176e9,1,3600,(12)
17,19,4,1,921576e9,1,3600,(16)
18,4,13,4,844896e9,1,3600,()
19,3,6,2,581976e9,1,3600,()
20,6,5,4,2313936e9,1,7200,()
21,2,15,1,550704e9,1,7200,(1,11)
22,4,14,3,1927296e9,1,7200,()
23,2,5,4,235632e9,1,7200,(21)
24,25,1,1,395100e9,1,7200,()
25,19,18,4,1096224e9,1,7200,()
26,3,1,3,104940e9,1,7200,(12)
27,15,10,2,2001960e9,1,7200,()
28,16,16,3,1966080e9,1,7200,(3,15)
29,5,17,3,1474800e9,1,7200,()
30,21,1,4,3355632e9,1,10800,()
31,3,6,3,1464408e9,1,10800,(29)
32,9,14,4,1373328e9,1,10800,(12)
33,6,2,1,102360e9,1,10800,(10)
34,8,11,1,1808400e9,1,10800,(25,10,30)
35,4,9,2,202560e9,1,10800,(27)
36,4,5,4,1143552e9,1,10800,(13)
37,11,9,4,2288088e9,1,10800,(24,12)
38,18,16,1,3754512e9,1,10800,()
39,6,9,2,281232e9,1,10800,(30)
40,26,9,3,3098160e9,1,14400,(26)
41,9,13,4,3639600e9,1,14400,()
42,21,14,4,10768464e9,1,14400,()
43,8,2,1,228512e9,1,14400,()
44,5,10,4,874440e9,1,14400,(16)
45,2,9,2,395040e9,1,14400,()
46,20,11,2,4908960e9,1,14400,(33)
47,12,1,4,2054496e9,1,14400,()
48,26,16,1,11062896e9,1,14400,()
49,10,13,3,2721840e9,1,14400,()
50,1,14,3,567552e9,1,18000,(12)
