job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,10,4,3,993600e9,1,0,()
1,20,14,4,14306400e9,1,0,()
2,11,16,2,758208e9,1,0,()
3,6,18,1,536688e9,1,0,(1)
4,23,3,3,1586862e9,1,0,(0)
5,29,14,4,4660416e9,1,0,(1)
6,20,2,4,4778560e9,1,0,()
7,12,9,4,1749888e9,1,0,()
8,19,7,2,5449200e9,1,0,()
9,11,9,1,1250370e9,1,0,()
10,5,12,1,148800e9,1,3600,()
11,10,18,4,5336880e9,1,3600,()
12,1,8,1,18416e9,1,3600,()
13,12,6,3,869184e9,1,3600,(1)
14,3,16,2,447840e9,1,3600,(12)
15,14,2,4,1923040e9,1,3600,(2,12,6)
16,13,17,1,1261104e9,1,3600,()
17,8,15,4,3913536e9,1,3600,()
18,6,4,4,3473280e9,1,3600,(14)
19,14,9,2,5708640e9,1,3600,(4)
20,16,11,2,1972608e9,1,7200,()
21,9,12,2,1091232e9,1,7200,()
22,31,18,3,3781008e9,1,7200,(11,7)
23,3,5,3,171000e9,1,7200,()
24,2,2,2,202240e9,1,7200,()
25,14,10,1,1990520e9,1,7200,()
26,5,1,2,225560e9,1,7200,(19)
27,14,9,1,3635856e9,1,7200,(24,21)
28,15,7,1,3433920e9,1,7200,()
29,12,7,2,447840e9,1,7200,(19)
30,10,10,2,2689920e9,1,10800,()
31,4,7,2,560544e9,1,10800,()
32,19,1,3,207822e9,1,10800,(9,14)
33,9,16,3,2457864e9,1,10800,(29)
34,2,15,3,506976e9,1,10800,()
35,11,11,4,3716328e9,1,10800,(18,4)
36,1,12,1,139824e9,1,10800,()
37,3,16,2,1486944e9,1,10800,(14)
38,3,1,2,41940e9,1,10800,(9)
39,12,8,2,2593440e9,1,10800,()
40,8,8,4,334656e9,1,14400,()
41,12,18,1,5264640e9,1,14400,()
42,15,10,4,922320e9,1,14400,()
43,14,3,4,3463152e9,1,14400,(16)
44,9,18,2,5244912e9,1,14400,(25,19,43)
45,4,18,4,1238112e9,1,14400,()
46,28,4,2,2525376e9,1,14400,(39)
47,7,14,2,2579976e9,1,14400,(12)
48,13,13,4,813072e9,1,14400,(1,43)
49,10,13,3,536640e9,1,14400,(36)
50,14,6,1,765576e9,1,18000,()
51,7,9,3,3879120e9,1,18000,()
52,14,14,4,4385808e9,1,18000,(40)
53,6,18,4,415584e9,1,18000,(14)
54,8,5,3,275520e9,1,18000,()
55,2,5,2,806560e9,1,18000,(7)
56,8,17,1,3589056e9,1,18000,()
57,8,15,3,1533504e9,1,18000,(44)
58,19,12,1,2812152e9,1,18000,()
59,6,12,3,565920e9,1,18000,(22)
60,1,12,4,563232e9,1,21600,(16)
61,11,12,4,1666896e9,1,21600,()
62,20,4,1,2758880e9,1,21600,()
63,5,11,2,2182680e9,1,21600,()
64,14,2,1,1141392e9,1,21600,(7)
65,4,10,3,1728576e9,1,21600,()
66,6,12,1,2682288e9,1,21600,(29)
67,4,8,1,1727616e9,1,21600,()
68,10,17,1,1554480e9,1,21600,(53,55)
69,7,10,1,1631000e9,1,21600,(33,6)
70,4,16,1,778464e9,1,25200,(58,44)
71,1,14,2,343248e9,1,25200,()
72,1,13,3,98448e9,1,25200,()
73,6,10,1,283080e9,1,25200,(45)
74,16,8,2,3569280e9,1,25200,(8)
75,2,2,4,309664e9,1,25200,(49)
76,12,12,2,4772448e9,1,25200,()
77,29,12,2,2913456e9,1,25200,(30)
78,25,10,3,3121200e9,1,25200,()
79,8,18,2,699840e9,1,25200,()
80,6,10,2,384048e9,1,28800,()
81,3,3,3,314766e9,1,28800,(79)
82,5,1,4,177080e9,1,28800,(62)
83,8,8,4,1156032e9,1,28800,()
84,5,3,3,2149200e9,1,28800,()
85,3,14,1,277920e9,1,28800,(35)
86,3,17,2,1451880e9,1,28800,()
87,27,11,4,5298048e9,1,28800,()
88,15,3,1,1242360e9,1,28800,(37)
89,46,3,2,2934432e9,1,28800,(85)
90,3,3,1,155736e9,1,32400,()
91,5,15,3,1663440e9,1,32400,()
92,20,14,2,3046560e9,1,32400,()
93,20,18,3,11409120e9,1,32400,(9)
94,14,6,3,1801632e9,1,32400,()
95,1,4,2,78912e9,1,32400,()
96,7,8,2,233856e9,1,32400,()
97,1,14,2,352080e9,1,32400,(72,0,37,29)
98,2,9,3,599136e9,1,32400,()
99,12,10,2,3060288e9,1,32400,(9)
100,12,2,3,2316672e9,1,36000,()
101,11,15,2,2042040e9,1,36000,()
102,5,7,3,1371360e9,1,36000,()
103,5,9,2,1823640e9,1,36000,()
104,2,12,2,472128e9,1,36000,()
105,19,7,3,1774296e9,1,36000,(62)
106,10,1,2,77080e9,1,36000,()
107,8,7,3,468288e9,1,36000,(3)
108,5,18,4,2216640e9,1,36000,()
109,17,1,1,105944e9,1,36000,()
110,4,4,2,1241536e9,1,39600,(3)
111,6,18,2,859392e9,1,39600,()
112,4,4,4,822624e9,1,39600,()
