job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,3,8,3,229608e9,1,0,()
1,6,13,3,1694016e9,1,0,()
2,12,17,1,1016352e9,1,0,()
3,6,6,3,1000080e9,1,0,(2)
4,12,8,4,919296e9,1,0,()
5,8,12,1,408960e9,1,0,()
6,9,8,4,1578960e9,1,0,(2)
7,4,2,4,480768e9,1,0,(3)
8,15,4,4,12368520e9,1,0,()
9,12,13,1,3896928e9,1,0,()
10,4,14,4,393024e9,1,3600,(4,6)
11,28,15,4,10058496e9,1,3600,()
12,17,3,3,1448910e9,1,3600,(1)
13,4,2,4,254656e9,1,3600,()
14,10,5,2,4486800e9,1,3600,()
15,13,16,4,5916144e9,1,3600,(5)
16,19,9,1,4811256e9,1,3600,()
17,18,15,4,2300832e9,1,3600,()
18,2,9,1,208980e9,1,3600,(5)
19,9,9,3,232416e9,1,3600,()
20,20,5,2,3063200e9,1,7200,()
21,11,7,1,3722796e9,1,7200,()
22,19,16,4,3399936e9,1,7200,(4)
23,13,14,2,2854800e9,1,7200,()
24,13,15,4,596544e9,1,7200,(20)
25,3,5,2,472500e9,1,7200,()
26,8,18,4,1364352e9,1,7200,()
27,18,5,3,1291680e9,1,7200,()
28,5,11,3,845640e9,1,7200,(6)
29,18,9,4,2327184e9,1,7200,()
30,7,1,3,1061592e9,1,10800,()
31,1,2,4,191440e9,1,10800,()
32,4,10,1,1311120e9,1,10800,()
33,24,12,2,2214144e9,1,10800,()
34,9,7,4,459216e9,1,10800,()
35,12,3,3,3155112e9,1,10800,(27)
36,19,8,4,6490704e9,1,10800,(16,2)
37,10,8,1,1657920e9,1,10800,(16)
38,17,16,1,1416168e9,1,10800,()
39,19,2,1,759924e9,1,10800,()
40,7,4,1,311808e9,1,14400,()
41,9,4,1,90432e9,1,14400,()
42,15,4,4,3055680e9,1,14400,(37)
43,6,9,3,1346832e9,1,14400,()
44,14,5,2,2157120e9,1,14400,()
45,10,4,2,1090240e9,1,14400,()
46,13,13,1,8094528e9,1,14400,(15)
47,16,2,4,3255552e9,1,14400,()
48,7,6,2,2760240e9,1,14400,()
49,2,2,2,280288e9,1,14400,(46)
50,7,4,3,1261512e9,1,18000,(29)
51,12,9,3,2399904e9,1,18000,()
52,10,3,1,1523460e9,1,18000,()
53,21,16,2,862344e9,1,18000,(26)
54,1,4,4,249288e9,1,18000,(33)
55,15,18,3,7820640e9,1,18000,()
56,34,7,2,9797712e9,1,18000,(12)
