job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,6,4,1,233088e9,1,0,()
1,3,12,4,2354112e9,1,0,(0)
2,10,11,4,1053840e9,1,0,(0,1)
3,4,2,4,1673792e9,1,0,(0,1)
4,4,9,4,295776e9,1,0,()
5,8,5,1,662720e9,1,0,()
6,12,7,3,6090912e9,1,0,(0,3)
7,13,3,3,341406e9,1,0,()
8,4,8,1,142592e9,1,0,(5)
9,5,9,3,2028960e9,1,0,()
10,12,9,2,1211904e9,1,3600,()
11,10,12,2,1840560e9,1,3600,()
12,8,18,1,5327424e9,1,3600,(3)
13,17,12,4,2328456e9,1,3600,(2)
14,8,1,1,336304e9,1,3600,()
15,37,2,1,1243200e9,1,3600,()
16,3,5,4,1763928e9,1,3600,(2)
17,10,12,4,2216640e9,1,3600,(11,3)
18,4,4,3,453984e9,1,3600,()
19,21,2,2,2863728e9,1,3600,()
20,4,9,2,1548960e9,1,7200,()
21,13,17,4,2487264e9,1,7200,(16)
22,7,7,2,1095696e9,1,7200,()
23,18,8,4,2136240e9,1,7200,()
24,24,3,2,3599136e9,1,7200,()
25,2,2,1,97208e9,1,7200,()
26,9,9,3,721872e9,1,7200,()
27,2,12,2,1483728e9,1,7200,()
28,18,5,1,2168280e9,1,7200,(10,14,23)
29,8,2,3,2224320e9,1,7200,(7)
30,7,15,1,5032104e9,1,10800,(28)
31,20,16,4,7455840e9,1,10800,()
32,8,12,3,1914432e9,1,10800,(31)
33,5,14,2,672840e9,1,10800,()
34,21,1,3,1731744e9,1,10800,(16,1)
35,7,12,4,3990840e9,1,10800,(5)
36,2,7,2,301440e9,1,10800,(28)
37,9,15,3,464616e9,1,10800,(32)
38,3,16,3,1168992e9,1,10800,()
39,20,16,4,8645760e9,1,10800,()
40,11,16,1,1486320e9,1,14400,(1,26)
41,8,13,1,3661632e9,1,14400,(13)
42,14,4,1,1030176e9,1,14400,()
43,10,7,2,1222320e9,1,14400,(25)
44,3,2,1,95232e9,1,14400,()
45,13,14,3,5917704e9,1,14400,(8)
46,6,5,3,2993904e9,1,14400,(36)
47,9,7,3,3544344e9,1,14400,()
48,8,9,4,1319040e9,1,14400,(39)
49,14,5,2,8461880e9,1,14400,()
50,5,2,1,307620e9,1,18000,()
51,15,13,3,1020240e9,1,18000,()
52,22,10,2,8252640e9,1,18000,()
53,13,12,4,3289104e9,1,18000,(28)
54,11,17,2,2005080e9,1,18000,(12,21,44)
55,9,2,1,676188e9,1,18000,(26,4)
56,10,14,4,493440e9,1,18000,()
57,16,13,4,2489472e9,1,18000,()
58,1,5,2,140220e9,1,18000,(0,50)
59,7,15,3,2254728e9,1,18000,()
60,7,13,3,2334192e9,1,21600,(5)
61,14,5,4,4486272e9,1,21600,()
62,3,9,1,68256e9,1,21600,(33,43,41)
63,3,1,2,37128e9,1,21600,()
64,25,9,1,1833300e9,1,21600,()
65,16,18,4,3022080e9,1,21600,(57,28,36)
66,5,12,3,2541000e9,1,21600,()
67,2,7,1,157640e9,1,21600,(12)
68,8,12,1,2665728e9,1,21600,()
69,15,16,3,4515480e9,1,21600,()
70,1,5,1,78420e9,1,25200,(11)
71,5,3,4,1141920e9,1,25200,(21)
72,6,6,4,1530432e9,1,25200,()
73,2,3,2,260832e9,1,25200,()
74,2,13,2,903792e9,1,25200,()
75,16,16,2,9962496e9,1,25200,(17)
76,17,1,4,3510568e9,1,25200,()
77,1,3,4,648912e9,1,25200,(16)
78,14,17,2,3838464e9,1,25200,()
79,7,9,4,2062032e9,1,25200,(52)
80,5,3,3,2071890e9,1,28800,()
81,1,16,1,44280e9,1,28800,()
82,13,7,2,2170584e9,1,28800,(26)
83,3,14,3,547560e9,1,28800,(78)
84,11,18,1,5641152e9,1,28800,(64,11)
85,5,12,3,1294440e9,1,28800,()
86,1,18,2,128472e9,1,28800,(17,67)
87,3,13,2,829800e9,1,28800,()
88,7,14,1,1277136e9,1,28800,(10,85)
89,23,6,2,5411808e9,1,28800,(16)
90,2,18,2,228528e9,1,32400,(39)
91,8,11,1,2050048e9,1,32400,(15)
92,18,7,3,2136672e9,1,32400,(32)
93,8,10,3,4554240e9,1,32400,()
94,2,3,3,329616e9,1,32400,(51)
95,2,7,2,78864e9,1,32400,()
96,18,6,1,1402272e9,1,32400,(60)
97,14,2,4,630560e9,1,32400,()
98,2,4,1,87968e9,1,32400,(81,51)
99,2,5,1,400020e9,1,32400,()
100,19,11,1,6104054e9,1,36000,()
101,8,11,1,1493184e9,1,36000,()
102,3,8,4,109656e9,1,36000,()
103,4,18,3,960096e9,1,36000,()
104,16,6,3,2696832e9,1,36000,()
105,10,18,3,691680e9,1,36000,()
106,15,16,1,1836720e9,1,36000,()
107,2,4,4,856800e9,1,36000,()
108,12,15,2,3040704e9,1,36000,(16,73)
109,23,1,1,215188e9,1,36000,(0,28,63)
110,13,13,1,1692288e9,1,39600,(40)
111,8,17,2,240576e9,1,39600,(1)
112,6,5,1,1452060e9,1,39600,()
113,17,13,1,1729104e9,1,39600,()
114,3,10,2,551160e9,1,39600,()
115,10,5,3,5295120e9,1,39600,(43)
116,28,9,1,1532160e9,1,39600,(7)
117,3,16,2,85824e9,1,39600,()
118,16,14,1,481536e9,1,39600,()
119,11,1,1,542938e9,1,39600,()
120,2,5,4,421056e9,1,43200,(25,103)
121,2,10,2,282096e9,1,43200,()
122,29,16,4,9564432e9,1,43200,(51,67)
123,8,3,1,1349568e9,1,43200,()
124,2,9,4,1448352e9,1,43200,(49,99)
125,1,3,4,36936e9,1,43200,()
126,2,14,4,781200e9,1,43200,(12,70,15)
127,20,17,1,2771520e9,1,43200,()
128,8,13,2,392448e9,1,43200,()
129,5,11,2,379920e9,1,43200,(64,35)
130,2,10,1,78600e9,1,46800,(62)
131,7,8,2,3738168e9,1,46800,()
132,23,6,1,3741180e9,1,46800,(19)
133,20,15,1,10067040e9,1,46800,(121)
134,13,1,1,702390e9,1,46800,()
135,4,9,2,528480e9,1,46800,()
136,23,12,2,11036136e9,1,46800,(21)
137,8,8,3,2621568e9,1,46800,(22)
138,10,3,3,994320e9,1,46800,(111)
139,4,3,4,1620960e9,1,46800,()
140,16,17,3,2363904e9,1,50400,()
141,4,11,4,985536e9,1,50400,()
142,2,9,3,1142208e9,1,50400,()
143,21,1,1,418236e9,1,50400,()
144,1,14,1,91920e9,1,50400,(138,130)
145,2,9,1,519192e9,1,50400,(101)
146,8,13,1,956544e9,1,50400,()
147,30,11,1,4461600e9,1,50400,(61)
148,17,18,4,639744e9,1,50400,()
149,14,16,3,1642368e9,1,50400,()
150,4,17,2,977856e9,1,54000,()
151,12,7,3,3417120e9,1,54000,(105,21)
152,20,8,3,7803360e9,1,54000,(73)
153,18,7,3,7743600e9,1,54000,()
154,6,3,1,366948e9,1,54000,(96)
155,4,18,3,1108992e9,1,54000,(106,22)
156,10,13,1,562080e9,1,54000,()
157,14,1,2,444752e9,1,54000,(32,26)
158,22,2,1,749408e9,1,54000,(4)
159,4,7,2,430464e9,1,54000,()
160,10,9,3,1883760e9,1,57600,()
161,8,13,3,897216e9,1,57600,(84)
162,13,9,1,402714e9,1,57600,(158)
163,38,15,4,4377600e9,1,57600,()
164,6,9,1,2353536e9,1,57600,()
165,14,10,4,890736e9,1,57600,()
166,3,1,1,37290e9,1,57600,(17,155)
167,1,14,2,210408e9,1,57600,(5)
168,11,12,3,516120e9,1,57600,(53)
169,6,7,1,522732e9,1,57600,(8)
170,3,6,1,69120e9,1,61200,(74)
171,4,3,3,686592e9,1,61200,()
172,3,4,4,577656e9,1,61200,()
173,1,4,4,81504e9,1,61200,()
174,19,5,2,12012180e9,1,61200,()
175,18,6,3,1081728e9,1,61200,()
176,14,17,2,685776e9,1,61200,()
177,3,18,4,1604952e9,1,61200,()
178,14,10,2,1743168e9,1,61200,()
179,3,12,3,642168e9,1,61200,(17,143)
180,1,2,4,290064e9,1,64800,()
181,7,7,4,3890544e9,1,64800,(123,43)
182,14,7,2,5483520e9,1,64800,()
183,4,15,2,2990208e9,1,64800,()
184,5,4,1,601280e9,1,64800,(105)
185,16,1,3,933888e9,1,64800,(19)
186,8,18,2,1341312e9,1,64800,()
187,19,6,4,5317872e9,1,64800,()
188,20,8,4,7518720e9,1,64800,()
189,3,4,4,298008e9,1,64800,()
190,9,7,3,1955880e9,1,68400,(6)
191,6,18,3,3594672e9,1,68400,(154)
192,11,15,1,3280464e9,1,68400,()
193,8,18,3,2081088e9,1,68400,()
194,8,6,3,5502144e9,1,68400,()
195,21,5,4,7929432e9,1,68400,(79)
196,12,9,4,1913472e9,1,68400,()
197,7,4,2,1451072e9,1,68400,(94)
198,18,6,2,10921392e9,1,68400,(97)
199,9,15,3,3219912e9,1,68400,()
200,13,15,1,2868840e9,1,72000,(18)
201,33,1,4,1261392e9,1,72000,(54)
202,13,5,2,2705300e9,1,72000,(149)
203,1,2,2,135408e9,1,72000,(144,2,78,159)
204,13,7,3,1192776e9,1,72000,(68)
205,28,1,4,261856e9,1,72000,(73)
206,14,3,3,2079756e9,1,72000,(2)
207,14,17,4,638400e9,1,72000,(126,39)
208,10,4,1,377680e9,1,72000,(72)
209,17,2,1,690404e9,1,72000,()
210,8,12,1,3185664e9,1,75600,(73,106)
211,6,7,4,562896e9,1,75600,()
212,12,16,4,713376e9,1,75600,(142)
213,2,4,4,215904e9,1,75600,(88)
214,3,4,1,215856e9,1,75600,()
215,11,8,2,3851760e9,1,75600,(66,3)
216,15,17,1,3018960e9,1,75600,()
217,5,12,2,1224960e9,1,75600,(200)
218,9,4,1,658800e9,1,75600,()
219,9,14,2,3550392e9,1,75600,(84,198)
220,8,14,3,6191808e9,1,79200,()
221,31,2,4,5176256e9,1,79200,(19)
222,14,11,2,1599696e9,1,79200,(97)
223,22,14,4,4806912e9,1,79200,()
224,31,6,3,2160576e9,1,79200,(169,177)
225,7,2,3,335832e9,1,79200,(116)
