job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,9,9,4,5232168e9,1,0,()
1,4,10,1,660560e9,1,0,()
2,10,8,4,1279440e9,1,0,(1)
3,5,6,1,461220e9,1,0,()
4,24,5,2,2430720e9,1,0,(0)
5,1,7,1,50946e9,1,0,(0)
6,6,11,1,554532e9,1,0,(2)
7,7,6,1,2585772e9,1,0,()
8,18,9,1,3124656e9,1,0,()
9,29,4,2,2119088e9,1,0,(2)
10,14,14,4,332304e9,1,3600,()
11,7,17,3,985320e9,1,3600,()
12,5,1,2,104620e9,1,3600,(3,5)
13,7,13,3,162456e9,1,3600,()
14,21,14,1,10543176e9,1,3600,()
15,10,11,3,504000e9,1,3600,()
16,25,18,2,12096600e9,1,3600,()
17,4,10,2,267264e9,1,3600,(8)
18,8,17,2,1729536e9,1,3600,()
19,5,3,1,603600e9,1,3600,()
20,5,5,2,912400e9,1,7200,(3)
21,7,12,1,5955768e9,1,7200,()
22,15,14,1,8944920e9,1,7200,(11,7)
23,6,16,4,1286928e9,1,7200,(8)
24,22,7,2,1558128e9,1,7200,()
25,4,2,2,88192e9,1,7200,(3)
26,5,6,4,2306520e9,1,7200,(8,3)
27,3,5,3,745344e9,1,7200,(0)
28,4,5,2,1196880e9,1,7200,(0,21,6)
29,8,8,3,2693952e9,1,7200,(24)
30,10,2,3,885120e9,1,10800,()
31,10,14,1,3084480e9,1,10800,()
32,21,11,3,5683104e9,1,10800,()
33,23,2,1,330648e9,1,10800,()
34,8,3,3,1546416e9,1,10800,()
35,9,8,2,6092280e9,1,10800,(3)
36,14,6,3,3000144e9,1,10800,(14)
37,23,17,4,6482136e9,1,10800,()
38,2,6,2,317472e9,1,10800,(4)
39,14,2,3,2291184e9,1,10800,(7)
40,13,2,4,4256720e9,1,14400,(4)
41,5,5,2,216600e9,1,14400,()
42,12,7,4,4341024e9,1,14400,(32)
43,9,4,4,735480e9,1,14400,(26,22)
44,10,5,2,1260200e9,1,14400,()
45,14,12,4,8301888e9,1,14400,()
46,23,12,4,10446048e9,1,14400,(10)
47,2,16,1,628464e9,1,14400,()
48,1,8,4,80856e9,1,14400,()
49,2,2,2,59920e9,1,14400,()
50,15,5,2,1926900e9,1,18000,()
51,6,17,3,2906928e9,1,18000,(7)
52,12,18,4,1452096e9,1,18000,()
53,21,17,4,1716120e9,1,18000,()
54,5,18,3,646320e9,1,18000,()
55,3,6,1,596232e9,1,18000,()
56,1,11,4,514824e9,1,18000,()
57,6,2,4,595968e9,1,18000,(35,39)
58,16,3,2,474048e9,1,18000,(51)
59,11,16,1,250008e9,1,18000,()
60,6,7,4,2516112e9,1,21600,(10,38)
61,17,17,4,5152224e9,1,21600,(55)
62,2,17,4,532320e9,1,21600,(32)
63,12,10,3,4358016e9,1,21600,(26,13)
64,3,11,4,914976e9,1,21600,(17,29)
65,7,10,4,1327368e9,1,21600,(57)
66,9,13,2,6587136e9,1,21600,()
67,7,7,1,933842e9,1,21600,()
68,6,16,3,1950912e9,1,21600,()
69,2,11,2,422160e9,1,21600,()
70,6,3,4,2148912e9,1,25200,(29)
71,13,12,4,2680392e9,1,25200,(26)
72,2,1,1,73948e9,1,25200,()
73,1,13,4,275496e9,1,25200,()
74,10,10,1,3656400e9,1,25200,()
75,15,18,1,3712320e9,1,25200,()
76,4,5,4,949824e9,1,25200,()
77,24,10,3,11032128e9,1,25200,()
78,7,7,3,1656816e9,1,25200,(22)
79,24,3,1,641808e9,1,25200,(49,4)
80,10,18,2,1858080e9,1,28800,(64)
81,6,15,4,2184912e9,1,28800,(51)
82,4,16,1,782016e9,1,28800,()
83,5,10,4,1899720e9,1,28800,()
84,30,5,4,4999680e9,1,28800,()
85,25,9,2,1987200e9,1,28800,()
86,34,7,4,25664832e9,1,28800,()
87,4,15,2,1249632e9,1,28800,(47)
88,14,18,1,2847936e9,1,28800,()
89,3,8,2,1326456e9,1,28800,()
90,19,8,1,4414080e9,1,32400,(88)
91,16,13,4,1361280e9,1,32400,(78,22)
92,2,14,3,1061520e9,1,32400,()
93,6,11,2,1042704e9,1,32400,(82)
94,1,18,2,320448e9,1,32400,()
95,6,17,4,2070000e9,1,32400,()
96,10,9,4,2010720e9,1,32400,()
97,7,18,2,1431192e9,1,32400,()
98,15,4,1,2190000e9,1,32400,(56)
99,5,4,2,604880e9,1,32400,()
100,14,6,4,1159872e9,1,36000,()
101,4,15,1,2081664e9,1,36000,(51)
102,9,10,1,3303540e9,1,36000,(71)
103,4,10,1,1079840e9,1,36000,()
104,3,4,2,177840e9,1,36000,()
105,8,6,4,1054080e9,1,36000,()
106,2,18,3,400032e9,1,36000,(47)
107,4,11,4,1097952e9,1,36000,()
108,10,12,1,1313040e9,1,36000,()
109,9,8,3,2520936e9,1,36000,(0)
110,18,18,4,2028672e9,1,39600,(42,55,87)
111,8,5,4,5155584e9,1,39600,()
112,9,3,4,2173392e9,1,39600,()
113,23,15,3,7415568e9,1,39600,(22)
114,11,14,1,1531464e9,1,39600,()
115,15,12,3,4887000e9,1,39600,(24,14,47)
116,5,17,3,445200e9,1,39600,(92)
117,13,3,3,466128e9,1,39600,(17)
118,10,1,4,1328480e9,1,39600,(74)
119,9,1,3,214704e9,1,39600,(95)
120,8,14,2,775488e9,1,43200,(99)
121,4,2,3,672144e9,1,43200,(42,19)
122,10,6,2,2945760e9,1,43200,(75)
123,10,12,1,2317680e9,1,43200,()
124,7,1,2,419664e9,1,43200,(88)
125,11,7,1,927080e9,1,43200,()
126,15,10,1,2092200e9,1,43200,()
127,12,5,1,2246160e9,1,43200,(2)
128,2,17,2,287616e9,1,43200,(120)
129,19,4,2,1835552e9,1,43200,(53)
130,20,6,3,10997760e9,1,46800,()
131,9,14,2,3558384e9,1,46800,()
132,9,2,1,1020492e9,1,46800,()
133,19,17,4,4287768e9,1,46800,()
134,13,18,2,4085952e9,1,46800,()
135,23,9,4,6154248e9,1,46800,(90)
136,2,4,1,339664e9,1,46800,()
137,30,14,4,10184400e9,1,46800,()
138,8,15,3,3131712e9,1,46800,()
139,4,16,4,2019264e9,1,46800,(26)
140,1,10,4,354744e9,1,50400,(41)
141,3,2,1,302004e9,1,50400,(29)
142,3,7,3,381168e9,1,50400,()
143,5,1,2,171800e9,1,50400,(104)
144,7,5,2,1302560e9,1,50400,()
145,5,7,3,2063400e9,1,50400,(49)
146,7,3,1,1023834e9,1,50400,(124,84)
147,9,11,3,4221504e9,1,50400,(63)
148,21,6,4,2829960e9,1,50400,()
149,6,3,2,304560e9,1,50400,()
150,22,12,1,11329296e9,1,54000,(9,122)
151,13,8,4,3310320e9,1,54000,(59)
152,20,11,1,1691360e9,1,54000,()
153,15,11,4,3174120e9,1,54000,()
154,3,13,3,1221768e9,1,54000,(54)
155,32,3,2,1726848e9,1,54000,(150)
156,11,14,2,2224728e9,1,54000,(150)
157,11,4,1,716584e9,1,54000,(73,154)
158,11,17,1,2508000e9,1,54000,()
159,18,14,1,1968192e9,1,54000,()
160,6,6,1,166608e9,1,57600,(76)
161,14,5,1,271740e9,1,57600,(98,124,93,62)
162,22,3,2,5754408e9,1,57600,()
163,9,10,3,1135296e9,1,57600,(98,142)
164,14,3,4,1117200e9,1,57600,(74,70)
165,5,14,1,1414920e9,1,57600,(59)
166,1,1,1,10486e9,1,57600,()
167,1,10,2,654984e9,1,57600,()
168,3,2,4,384576e9,1,57600,(146)
169,5,13,1,2094600e9,1,57600,()
170,12,12,4,8470944e9,1,61200,()
171,1,6,4,247296e9,1,61200,()
172,8,3,3,823248e9,1,61200,(0,16)
173,14,8,2,7078848e9,1,61200,(56)
174,12,7,3,2802528e9,1,61200,(72,122)
