job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,15,8,2,8681040e9,1,0,()
1,5,15,4,2060400e9,1,0,(0)
2,9,9,4,2872800e9,1,0,()
3,4,18,3,592128e9,1,0,()
4,7,17,1,3094896e9,1,0,()
5,14,17,4,528528e9,1,0,()
6,2,10,2,455472e9,1,0,()
7,11,16,3,4586736e9,1,0,()
8,5,16,2,2461080e9,1,0,(1)
9,7,11,4,409248e9,1,0,()
10,9,13,4,5347296e9,1,3600,(7)
11,9,7,4,4828680e9,1,3600,()
12,4,7,4,404256e9,1,3600,()
13,9,11,3,1099656e9,1,3600,()
14,8,10,1,292320e9,1,3600,(10,7)
15,13,5,1,1936220e9,1,3600,(3)
16,6,8,1,540672e9,1,3600,()
17,12,9,4,2379168e9,1,3600,(1)
18,6,9,2,383616e9,1,3600,()
19,10,11,2,4283520e9,1,3600,()
20,12,9,1,2085264e9,1,7200,()
21,3,3,2,685116e9,1,7200,(17,19)
22,14,17,4,439824e9,1,7200,()
23,20,12,3,7371840e9,1,7200,(6)
24,10,1,3,674520e9,1,7200,(11)
25,11,3,2,674784e9,1,7200,(19)
26,8,17,3,1027584e9,1,7200,()
27,4,13,2,1645920e9,1,7200,(1)
28,16,11,2,8926464e9,1,7200,(1)
29,15,4,4,8798400e9,1,7200,(23)
30,4,18,2,1038336e9,1,10800,()
31,9,12,4,5719464e9,1,10800,()
32,9,10,1,552780e9,1,10800,(13)
33,8,14,3,4809216e9,1,10800,()
34,5,18,4,570960e9,1,10800,()
35,25,4,1,3213400e9,1,10800,(25)
36,5,10,4,416280e9,1,10800,()
37,10,11,1,1243000e9,1,10800,(17)
38,3,12,4,340344e9,1,10800,(6)
39,4,14,1,2368896e9,1,10800,()
40,16,6,1,1034112e9,1,14400,()
41,9,18,1,4682016e9,1,14400,(16,38)
42,22,17,1,7700352e9,1,14400,(19,3,4,30)
43,20,4,1,1012800e9,1,14400,()
44,16,4,2,1366272e9,1,14400,()
45,11,16,1,5030520e9,1,14400,()
46,12,15,1,5841216e9,1,14400,(41)
47,13,9,2,1720680e9,1,14400,(7)
48,7,16,4,1540728e9,1,14400,(42)
49,13,14,3,770952e9,1,14400,()
50,8,15,3,1574208e9,1,18000,(29,46)
51,22,10,1,3377000e9,1,18000,()
52,21,7,3,3853584e9,1,18000,(0)
53,12,8,3,850176e9,1,18000,()
54,6,15,3,533088e9,1,18000,()
55,7,7,3,2099832e9,1,18000,(28)
56,7,13,4,207144e9,1,18000,(10,31)
57,4,4,1,461600e9,1,18000,()
58,5,12,4,2294040e9,1,18000,(56,17)
59,3,15,4,869328e9,1,18000,(11)
60,21,6,3,2805264e9,1,21600,(46)
61,11,2,4,4811840e9,1,21600,(18,20)
62,15,15,2,3292560e9,1,21600,(24,29)
63,3,11,2,252144e9,1,21600,(21,30,6)
64,5,6,4,1979040e9,1,21600,()
65,2,18,2,351024e9,1,21600,(9,29,38)
66,22,18,1,4575120e9,1,21600,()
67,19,12,4,4655760e9,1,21600,(24,56,47)
68,1,3,3,359424e9,1,21600,()
69,3,6,3,623160e9,1,21600,()
70,2,5,3,680352e9,1,25200,()
71,2,7,3,339696e9,1,25200,(14)
72,15,13,1,6244200e9,1,25200,()
73,18,7,3,2448576e9,1,25200,()
74,1,10,2,689304e9,1,25200,(43)
75,4,9,2,570336e9,1,25200,()
76,15,15,3,1384920e9,1,25200,(58)
77,21,7,2,6512184e9,1,25200,(73,68,46)
78,5,7,2,485040e9,1,25200,()
79,30,5,4,13791600e9,1,25200,()
80,7,17,1,332640e9,1,28800,()
81,6,2,2,356352e9,1,28800,()
82,2,8,4,905424e9,1,28800,()
83,4,18,1,745632e9,1,28800,()
84,17,17,4,9327288e9,1,28800,(68,6)
85,14,17,4,1712592e9,1,28800,(80,43)
86,2,12,4,1465872e9,1,28800,(35,20)
87,12,3,3,1756944e9,1,28800,()
88,24,1,4,914880e9,1,28800,()
89,4,3,2,68688e9,1,28800,()
90,3,9,4,1008576e9,1,32400,()
91,2,5,3,937728e9,1,32400,()
92,20,9,4,1291680e9,1,32400,(18,62)
93,30,13,2,5831280e9,1,32400,()
94,1,9,3,447696e9,1,32400,()
95,15,12,4,14436720e9,1,32400,()
96,7,18,3,537600e9,1,32400,()
97,20,9,2,4488000e9,1,32400,()
98,17,9,3,6923352e9,1,32400,()
