job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,17,10,3,5406816e9,1,0,()
1,5,18,2,788280e9,1,0,(0)
2,3,8,2,76176e9,1,0,(0,1)
3,15,15,2,804600e9,1,0,()
4,15,11,2,6765480e9,1,0,()
5,9,9,1,1527012e9,1,0,()
6,2,3,3,434556e9,1,0,()
7,10,14,1,1528800e9,1,0,(4)
8,14,14,4,1392048e9,1,0,()
9,5,12,1,528840e9,1,0,()
10,16,11,2,793344e9,1,3600,()
11,4,8,3,1337856e9,1,3600,(2)
12,7,6,1,422604e9,1,3600,()
13,6,9,3,2121840e9,1,3600,()
14,2,9,1,714780e9,1,3600,()
15,11,15,4,2669304e9,1,3600,()
16,3,14,4,807192e9,1,3600,(1,15)
17,23,5,3,6921528e9,1,3600,(5)
18,17,18,4,2064072e9,1,3600,()
19,12,10,4,4140288e9,1,3600,()
20,16,17,3,4745472e9,1,7200,()
21,8,6,3,543744e9,1,7200,()
22,7,13,1,2939832e9,1,7200,(14)
23,26,5,4,10238592e9,1,7200,(5,21)
24,25,16,2,5362200e9,1,7200,()
25,41,10,1,15994920e9,1,7200,()
26,15,2,3,1048860e9,1,7200,(0)
27,7,7,4,3418128e9,1,7200,(6)
28,18,9,4,7204896e9,1,7200,(17)
29,26,10,4,4933344e9,1,7200,()
30,25,13,3,6504000e9,1,10800,(5)
31,13,2,2,1133080e9,1,10800,()
32,6,14,3,782928e9,1,10800,()
33,14,4,1,1266272e9,1,10800,()
34,21,5,4,4356576e9,1,10800,()
35,24,13,1,4667328e9,1,10800,()
36,3,3,4,398304e9,1,10800,()
37,3,13,3,994680e9,1,10800,()
38,6,11,1,1436424e9,1,10800,()
39,1,9,2,148008e9,1,10800,(26,19)
40,3,11,3,1450224e9,1,14400,(9)
41,8,18,4,2339712e9,1,14400,()
42,7,8,4,762888e9,1,14400,()
43,24,13,1,5211648e9,1,14400,()
44,19,14,3,3436416e9,1,14400,()
45,26,1,4,2531568e9,1,14400,(19,43,44)
46,2,12,4,361200e9,1,14400,()
47,15,15,3,9696600e9,1,14400,()
48,1,6,3,219768e9,1,14400,(35,20,37)
49,22,1,2,907280e9,1,14400,()
50,4,15,2,540960e9,1,18000,(40,21)
51,12,7,3,3588768e9,1,18000,()
52,4,6,1,280320e9,1,18000,()
53,6,13,2,875088e9,1,18000,()
54,28,16,4,7342272e9,1,18000,()
55,41,6,4,10451064e9,1,18000,()
56,8,5,2,835840e9,1,18000,(29)
57,13,10,2,1155648e9,1,18000,()
58,8,13,2,2643648e9,1,18000,(56,4)
59,1,10,2,24528e9,1,18000,(36,6)
60,6,14,3,1126080e9,1,21600,()
61,2,6,1,218352e9,1,21600,()
62,3,14,3,162792e9,1,21600,(12)
63,18,1,4,1131120e9,1,21600,(3,27,38)
64,2,2,3,172512e9,1,21600,()
65,5,16,1,396720e9,1,21600,()
66,22,15,2,3995376e9,1,21600,(14)
67,13,1,1,63492e9,1,21600,()
68,1,10,1,423940e9,1,21600,(27)
69,5,8,1,168640e9,1,21600,(41,35)
70,36,16,2,5900256e9,1,25200,(14)
71,6,11,2,2792736e9,1,25200,()
72,7,14,4,190176e9,1,25200,(69)
73,5,15,4,1297560e9,1,25200,(48,54)
74,13,16,4,2044536e9,1,25200,(56)
75,1,7,2,79368e9,1,25200,()
76,19,16,4,3182880e9,1,25200,(70)
77,20,7,2,1948800e9,1,25200,()
78,19,10,4,5755632e9,1,25200,()
79,10,15,2,2113680e9,1,25200,(14,31)
80,17,1,2,356456e9,1,28800,()
81,19,2,2,355680e9,1,28800,()
82,3,4,3,1628568e9,1,28800,(67)
83,21,14,2,2548224e9,1,28800,()
84,3,15,1,118440e9,1,28800,()
85,2,16,3,743856e9,1,28800,(13)
86,3,12,2,450072e9,1,28800,(68,76)
87,12,6,3,2395584e9,1,28800,(9)
88,11,13,2,1528824e9,1,28800,(86)
89,10,3,2,1363440e9,1,28800,(60)
90,18,8,2,2010096e9,1,32400,()
91,12,4,4,3817440e9,1,32400,(86)
92,11,10,1,3745940e9,1,32400,()
93,8,12,2,2517888e9,1,32400,(49)
94,14,7,3,1367184e9,1,32400,()
95,3,12,3,746352e9,1,32400,()
96,20,12,4,11241600e9,1,32400,()
97,13,18,4,4844424e9,1,32400,(58,90)
98,30,11,3,13538160e9,1,32400,()
99,15,14,4,876240e9,1,32400,(89,70)
100,23,2,4,2756320e9,1,36000,(53)
101,13,7,2,6097416e9,1,36000,(10,7)
102,6,11,3,243648e9,1,36000,(96,74)
103,23,18,3,4216728e9,1,36000,()
104,3,11,4,127296e9,1,36000,()
105,2,5,2,670840e9,1,36000,(35)
106,6,9,4,612864e9,1,36000,(35,78)
107,9,14,1,829440e9,1,36000,()
108,15,2,4,1208880e9,1,36000,()
109,22,17,3,4299504e9,1,36000,(56,42)
110,26,18,1,4221984e9,1,39600,(109)
111,18,9,3,2652912e9,1,39600,()
112,27,5,1,3414690e9,1,39600,()
113,5,3,4,1029720e9,1,39600,()
114,6,8,2,1369008e9,1,39600,(110,39)
115,3,11,4,568440e9,1,39600,()
116,19,12,1,1072512e9,1,39600,()
117,14,14,1,665280e9,1,39600,(18,77)
118,2,18,3,81792e9,1,39600,()
119,10,7,2,1147680e9,1,39600,()
120,6,15,2,1512144e9,1,43200,(9)
121,20,1,4,648640e9,1,43200,(51)
122,6,6,1,403344e9,1,43200,(25,22,71)
123,14,17,3,658224e9,1,43200,()
124,9,13,4,2684448e9,1,43200,()
125,7,2,1,180376e9,1,43200,(49)
126,3,16,3,1091880e9,1,43200,()
127,16,10,3,1319424e9,1,43200,()
128,8,18,4,1769472e9,1,43200,(9)
129,7,3,4,1404984e9,1,43200,()
130,9,11,2,4650264e9,1,46800,(43,92,125,70)
131,14,10,4,2337552e9,1,46800,(98)
132,7,13,3,3106488e9,1,46800,(114)
133,5,10,4,978720e9,1,46800,()
134,4,6,3,1303584e9,1,46800,(45)
135,4,8,1,155264e9,1,46800,()
136,5,16,2,669960e9,1,46800,()
137,16,7,3,2035200e9,1,46800,()
138,6,3,1,413100e9,1,46800,(52)
139,9,16,3,2108160e9,1,46800,()
140,11,10,3,5772096e9,1,50400,()
141,7,13,3,2043552e9,1,50400,()
142,3,11,4,861480e9,1,50400,(16,111)
143,9,2,3,1024596e9,1,50400,(0)
144,1,3,1,9834e9,1,50400,()
145,1,3,1,52278e9,1,50400,()
146,3,9,1,624078e9,1,50400,(15)
