job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,12,8,1,2756736e9,1,0,()
1,5,4,1,455520e9,1,0,()
2,15,3,3,2432700e9,1,0,()
3,23,9,2,3525624e9,1,0,()
4,1,17,3,411552e9,1,0,(2)
5,17,10,1,3887220e9,1,0,()
6,8,13,2,470592e9,1,0,()
7,2,16,3,1054464e9,1,0,()
8,3,13,4,1193472e9,1,0,(7)
9,1,10,1,103040e9,1,0,()
10,5,17,1,1136640e9,1,3600,()
11,6,9,4,1297296e9,1,3600,()
12,3,4,3,614016e9,1,3600,(8,11)
13,16,8,3,2977920e9,1,3600,()
14,6,2,3,237888e9,1,3600,(7)
15,16,8,1,7039232e9,1,3600,()
16,39,10,4,4468464e9,1,3600,(10)
17,11,3,2,1049004e9,1,3600,()
18,15,17,3,4836960e9,1,3600,(16,0)
19,5,14,4,447720e9,1,3600,(12)
20,12,11,2,2965824e9,1,7200,()
21,1,7,2,44160e9,1,7200,()
22,28,9,1,5496624e9,1,7200,(4)
23,2,15,4,285744e9,1,7200,()
24,33,7,1,939708e9,1,7200,()
25,22,2,4,3995200e9,1,7200,()
26,9,17,1,1777032e9,1,7200,(24,4)
27,6,15,2,1665360e9,1,7200,(0,11)
28,5,2,3,1235220e9,1,7200,(15)
29,11,8,2,4384776e9,1,7200,()
30,25,17,2,800400e9,1,10800,()
31,19,18,4,4674000e9,1,10800,(27)
32,1,17,2,167376e9,1,10800,()
33,8,9,4,568512e9,1,10800,()
34,14,16,3,3765216e9,1,10800,()
35,6,1,1,127572e9,1,10800,()
36,24,9,2,14386752e9,1,10800,()
37,7,10,4,799008e9,1,10800,()
38,2,18,4,214992e9,1,10800,()
39,11,18,1,530904e9,1,10800,(19)
40,1,4,1,110784e9,1,14400,(36)
41,3,9,1,474282e9,1,14400,(1,13)
42,13,18,2,9189024e9,1,14400,(9,26)
43,33,9,4,21425184e9,1,14400,(17,9)
44,24,14,4,3184128e9,1,14400,()
45,1,15,1,68496e9,1,14400,(1)
46,4,6,1,448560e9,1,14400,(4,6)
47,3,3,3,182574e9,1,14400,(36)
48,3,9,4,676728e9,1,14400,(38)
49,4,18,1,775872e9,1,14400,()
50,7,11,3,788256e9,1,18000,()
51,11,13,2,437712e9,1,18000,(33)
52,2,12,3,436416e9,1,18000,()
53,10,5,3,3169200e9,1,18000,()
54,21,10,4,2288664e9,1,18000,()
55,15,10,3,1166040e9,1,18000,(50)
56,6,2,4,1375392e9,1,18000,(33,36)
57,12,7,4,8153280e9,1,18000,()
58,1,18,2,453816e9,1,18000,()
59,15,13,1,6524280e9,1,18000,(23)
60,11,9,3,2075832e9,1,21600,()
61,4,13,3,323616e9,1,21600,(40,45)
62,9,18,3,709560e9,1,21600,(32,45)
63,6,4,3,698832e9,1,21600,()
64,2,1,2,9392e9,1,21600,()
65,25,17,1,1672800e9,1,21600,(28)
66,6,12,3,3673008e9,1,21600,(37,30)
67,4,7,1,241864e9,1,21600,()
68,6,17,4,4246848e9,1,21600,()
69,19,4,1,1445064e9,1,21600,(12,37)
70,6,3,3,3162456e9,1,25200,()
71,8,9,4,2605824e9,1,25200,()
72,31,17,3,7289712e9,1,25200,(56,65)
73,4,12,2,1903872e9,1,25200,()
74,9,15,3,1841184e9,1,25200,(0,68)
75,2,5,2,508880e9,1,25200,()
76,4,17,1,603744e9,1,25200,(71)
77,2,14,3,360768e9,1,25200,()
78,7,14,1,1441608e9,1,25200,(13)
79,25,14,1,7720800e9,1,25200,()
80,9,7,1,2220624e9,1,28800,(47,39)
81,16,11,3,7328256e9,1,28800,()
82,2,4,2,68416e9,1,28800,()
83,3,16,4,224352e9,1,28800,(32,47)
84,4,6,3,2109600e9,1,28800,()
85,4,12,2,272064e9,1,28800,(7)
86,2,6,2,820896e9,1,28800,()
87,6,4,3,611136e9,1,28800,(30)
88,4,17,1,151872e9,1,28800,(81)
89,7,7,3,349776e9,1,28800,(17,36)
90,7,18,3,812448e9,1,32400,(67,60,86)
91,15,10,4,1390320e9,1,32400,()
92,6,13,3,667440e9,1,32400,(43,22)
93,2,14,2,995184e9,1,32400,()
94,1,13,4,123504e9,1,32400,()
95,6,9,4,1323216e9,1,32400,()
96,15,4,1,2904240e9,1,32400,(91)
97,8,18,3,1062144e9,1,32400,()
98,5,16,4,162000e9,1,32400,(59)
99,25,12,4,2654400e9,1,32400,()
100,9,7,1,1000188e9,1,36000,()
101,11,6,4,1871232e9,1,36000,(10)
102,5,4,2,124560e9,1,36000,(32,2,38)
103,6,8,4,1544976e9,1,36000,(90)
104,7,10,3,509376e9,1,36000,()
105,6,8,1,886176e9,1,36000,()
106,8,8,3,1564608e9,1,36000,()
107,6,5,1,141600e9,1,36000,()
108,4,18,2,1518912e9,1,36000,()
109,31,14,4,3000552e9,1,36000,()
110,17,2,2,1267112e9,1,39600,(0)
111,9,5,1,595260e9,1,39600,()
112,3,15,3,148464e9,1,39600,()
113,15,18,3,2981880e9,1,39600,(98)
114,8,17,3,1901568e9,1,39600,(50)
115,18,2,4,3853728e9,1,39600,()
116,12,9,4,2769696e9,1,39600,()
117,8,12,1,2215872e9,1,39600,()
118,7,18,2,327600e9,1,39600,(6)
119,8,7,1,256928e9,1,39600,(16,111)
120,9,15,3,3316032e9,1,43200,()
121,10,11,1,665940e9,1,43200,(84)
122,2,15,2,201696e9,1,43200,()
123,13,2,4,557232e9,1,43200,()
124,4,18,2,1531968e9,1,43200,(18)
125,12,16,1,6237216e9,1,43200,()
126,6,8,4,1130832e9,1,43200,(89)
127,1,2,3,15120e9,1,43200,()
128,13,11,3,6120816e9,1,43200,()
129,2,17,2,291408e9,1,43200,()
130,10,8,2,3141600e9,1,46800,()
131,6,8,4,495072e9,1,46800,()
132,3,8,3,373752e9,1,46800,(51,29)
133,8,3,1,290016e9,1,46800,()
134,22,7,3,2988480e9,1,46800,()
135,30,14,4,1135440e9,1,46800,()
136,1,8,1,145632e9,1,46800,()
137,5,15,3,684360e9,1,46800,()
138,10,7,1,3143000e9,1,46800,(18)
139,9,10,1,1283940e9,1,46800,()
140,22,2,4,6785152e9,1,50400,(123,139,103)
141,30,4,1,1809120e9,1,50400,(107)
142,12,1,1,101352e9,1,50400,()
143,9,12,4,5349240e9,1,50400,(119)
144,1,13,1,268488e9,1,50400,()
145,3,10,1,476940e9,1,50400,()
146,2,15,1,357312e9,1,50400,(2)
147,6,1,4,141600e9,1,50400,(18,127)
148,18,12,3,943056e9,1,50400,()
149,8,7,2,590208e9,1,50400,(91,76,127)
150,5,3,1,396750e9,1,54000,(53)
151,9,11,1,847044e9,1,54000,()
152,5,2,2,691800e9,1,54000,()
153,1,8,4,39504e9,1,54000,()
154,10,10,4,1658640e9,1,54000,()
155,6,3,3,1207440e9,1,54000,()
156,1,12,2,232608e9,1,54000,()
157,4,2,2,230720e9,1,54000,()
158,2,1,2,62128e9,1,54000,()
159,1,18,4,401184e9,1,54000,(98)
160,6,8,2,260208e9,1,57600,()
161,31,5,4,5212464e9,1,57600,(0)
162,2,5,3,318528e9,1,57600,(144,67,36)
163,3,15,2,808992e9,1,57600,(69)
164,10,13,4,5709120e9,1,57600,(13)
165,2,7,2,151632e9,1,57600,()
166,16,11,4,5659392e9,1,57600,(109)
167,19,14,3,7747440e9,1,57600,(132,47)
168,22,15,2,9294912e9,1,57600,()
169,3,15,3,872640e9,1,57600,(153)
170,12,17,3,1393920e9,1,61200,()
171,4,17,4,141600e9,1,61200,(139)
172,6,14,2,1136736e9,1,61200,()
173,4,6,1,642000e9,1,61200,(67)
174,8,6,4,356544e9,1,61200,(168,53)
175,17,1,4,1095752e9,1,61200,(10)
176,10,8,4,2684640e9,1,61200,(34,66)
177,4,13,1,1070016e9,1,61200,()
178,7,14,4,779184e9,1,61200,(150)
179,11,10,2,2029368e9,1,61200,()
180,10,11,1,2865720e9,1,64800,(19)
181,2,10,4,559344e9,1,64800,()
182,6,4,4,728640e9,1,64800,()
183,1,10,2,198480e9,1,64800,(43)
184,7,18,3,647304e9,1,64800,()
185,29,18,3,4680600e9,1,64800,(179)
186,15,9,2,9684720e9,1,64800,()
187,1,9,1,144432e9,1,64800,(186,44)
188,5,6,2,976080e9,1,64800,(115)
189,8,10,1,3590400e9,1,64800,()
190,8,4,2,808320e9,1,68400,()
191,11,16,3,1096920e9,1,68400,()
192,4,3,4,1318560e9,1,68400,()
193,8,8,2,3320256e9,1,68400,()
194,4,6,4,707040e9,1,68400,(109)
195,2,8,4,313392e9,1,68400,(93)
196,10,3,1,982920e9,1,68400,()
197,6,8,3,2665728e9,1,68400,()
198,1,15,3,212040e9,1,68400,()
199,10,12,4,2292720e9,1,68400,()
200,4,10,2,764832e9,1,72000,(122)
201,3,16,4,189288e9,1,72000,()
202,1,17,3,486168e9,1,72000,()
203,2,13,4,1286208e9,1,72000,(190)
204,23,1,2,2000356e9,1,72000,()
205,9,9,3,5265648e9,1,72000,()
206,2,11,2,664992e9,1,72000,(156)
207,1,15,1,215256e9,1,72000,()
208,29,4,2,3414576e9,1,72000,()
209,2,18,4,132384e9,1,72000,()
210,2,11,3,1066992e9,1,75600,()
211,24,17,1,6460416e9,1,75600,(35,61)
212,3,17,3,722808e9,1,75600,(89)
213,4,12,1,811392e9,1,75600,()
214,1,11,1,38874e9,1,75600,()
215,7,15,4,1147104e9,1,75600,(207)
216,1,3,3,64800e9,1,75600,(185)
217,7,11,1,1105566e9,1,75600,(129,3)
218,5,18,2,591000e9,1,75600,()
219,5,17,3,876000e9,1,75600,()
220,16,7,3,6066048e9,1,79200,(194)
221,11,11,4,287496e9,1,79200,()
222,1,8,4,101808e9,1,79200,(51)
223,13,9,4,3044184e9,1,79200,()
224,4,4,3,886944e9,1,79200,()
225,10,17,1,2083200e9,1,79200,(111)
226,11,9,1,2521332e9,1,79200,()
227,7,12,2,156912e9,1,79200,(34,28)
228,6,1,3,405144e9,1,79200,(16)
229,2,8,2,175776e9,1,79200,(64,183)
230,10,17,4,3596160e9,1,82800,()
231,7,9,1,347760e9,1,82800,()
232,4,14,2,1425024e9,1,82800,()
233,2,4,3,246240e9,1,82800,(52)
234,13,9,4,1744080e9,1,82800,(162,158)
235,9,15,4,1481760e9,1,82800,()
236,7,10,3,1900752e9,1,82800,()
237,2,3,1,150696e9,1,82800,(197)
238,3,6,3,522936e9,1,82800,()
239,4,10,2,1283424e9,1,82800,()
240,15,10,3,2557080e9,1,86400,()
241,7,13,3,1907640e9,1,86400,(58)
242,2,18,3,796272e9,1,86400,(42)
243,22,16,3,4220304e9,1,86400,(5)
244,4,14,2,2829216e9,1,86400,(82)
245,8,11,4,613824e9,1,86400,(112,181,189)
246,2,10,1,97520e9,1,86400,(151)
247,10,13,4,4099440e9,1,86400,(164,246)
248,11,5,4,2318712e9,1,86400,(50)
249,1,4,4,247560e9,1,86400,()
250,7,12,1,1664376e9,1,90000,()
251,4,13,1,2709888e9,1,90000,()
252,10,18,2,2129280e9,1,90000,(14)
253,8,13,2,1941504e9,1,90000,(217,66,7)
254,12,12,2,2019744e9,1,90000,()
255,16,10,2,5024640e9,1,90000,()
256,1,10,1,551060e9,1,90000,()
257,12,9,4,2256480e9,1,90000,()
258,21,5,4,5720904e9,1,90000,(219,229)
259,8,17,4,1489152e9,1,90000,()
260,3,11,2,130032e9,1,93600,()
261,23,1,2,1060944e9,1,93600,()
262,12,17,3,2418624e9,1,93600,(163,61)
263,5,7,2,2805360e9,1,93600,()
264,3,1,2,206940e9,1,93600,(109,158)
265,4,4,3,1718784e9,1,93600,()
266,9,3,1,1284552e9,1,93600,()
267,14,17,2,600432e9,1,93600,()
268,2,6,2,627696e9,1,93600,(33,142)
269,7,5,4,652176e9,1,93600,(55)
270,13,9,1,3784482e9,1,97200,()
271,9,2,2,1303200e9,1,97200,()
272,3,16,1,479448e9,1,97200,()
273,12,9,4,1905120e9,1,97200,()
274,3,7,2,129312e9,1,97200,(187)
