job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,19,9,2,1331064e9,1,0,()
1,15,4,1,454200e9,1,0,(0)
2,8,8,3,911808e9,1,0,()
3,5,11,3,1754400e9,1,0,()
4,18,3,3,5624316e9,1,0,()
5,7,16,3,5150712e9,1,0,(3)
6,4,4,2,739136e9,1,0,()
7,12,9,3,3086784e9,1,0,()
8,11,16,1,4702896e9,1,0,()
9,10,2,1,509520e9,1,0,(2,7)
10,4,10,1,590000e9,1,3600,(0)
11,2,12,1,231360e9,1,3600,()
12,13,5,3,5561088e9,1,3600,(5)
13,13,9,4,3186144e9,1,3600,(5)
14,15,9,3,2725920e9,1,3600,(1,11)
15,25,2,4,2682400e9,1,3600,()
16,5,8,2,2319840e9,1,3600,(9,10)
17,8,7,4,589056e9,1,3600,(12,4)
18,22,2,3,1480512e9,1,3600,()
19,14,15,4,2725632e9,1,3600,()
20,18,16,4,2709072e9,1,7200,(16,10)
21,4,11,4,242688e9,1,7200,(16,18,2)
22,9,10,4,2689200e9,1,7200,()
23,11,14,2,6529776e9,1,7200,(14)
24,8,17,4,785856e9,1,7200,(18,14)
25,18,4,4,9212400e9,1,7200,(16,19,23)
26,6,18,1,1208304e9,1,7200,()
27,20,17,2,6448320e9,1,7200,()
28,19,2,1,1249744e9,1,7200,(13)
29,6,14,3,1449504e9,1,7200,(26)
30,21,14,2,10982160e9,1,10800,(19)
31,2,8,2,584016e9,1,10800,(19,6)
32,25,16,3,5617200e9,1,10800,()
33,11,7,4,1746624e9,1,10800,()
34,1,8,4,390384e9,1,10800,(13)
35,9,14,2,2761560e9,1,10800,()
36,6,10,3,1422000e9,1,10800,(15)
37,3,12,1,1386720e9,1,10800,(15)
38,13,7,2,6082440e9,1,10800,(1)
39,4,15,2,1525536e9,1,10800,()
40,8,6,4,770880e9,1,14400,(16,8)
41,5,6,2,1093680e9,1,14400,()
42,41,1,2,1615400e9,1,14400,()
43,13,16,4,1635192e9,1,14400,()
44,3,17,4,1238472e9,1,14400,(39)
45,7,4,2,1633744e9,1,14400,(2)
46,16,13,4,1728768e9,1,14400,()
47,4,8,1,223168e9,1,14400,()
48,5,11,1,244090e9,1,14400,()
49,13,17,3,6326424e9,1,14400,(16)
50,4,14,4,852672e9,1,18000,()
51,16,18,4,7850496e9,1,18000,()
52,11,2,2,864160e9,1,18000,(40,19)
53,9,7,2,3949992e9,1,18000,()
54,16,11,4,3147264e9,1,18000,(6)
55,2,14,3,744576e9,1,18000,(7)
56,7,4,1,105448e9,1,18000,(25)
57,13,5,1,3546530e9,1,18000,()
58,8,7,4,3300096e9,1,18000,()
59,13,2,2,2236416e9,1,18000,(17)
60,8,11,2,4370688e9,1,21600,()
61,24,7,4,17419392e9,1,21600,()
62,12,18,3,7348608e9,1,21600,()
63,8,10,1,1118880e9,1,21600,()
64,12,13,2,1789920e9,1,21600,(50,42)
65,11,14,3,750552e9,1,21600,(5)
66,2,1,4,570160e9,1,21600,(29)
67,1,7,3,245520e9,1,21600,(21)
68,10,17,2,4276320e9,1,21600,()
69,11,16,3,2898984e9,1,21600,(8,31)
70,1,17,1,192648e9,1,25200,()
71,19,4,1,698592e9,1,25200,(50)
72,4,6,1,1096752e9,1,25200,()
73,4,9,4,208992e9,1,25200,()
74,17,4,3,8226504e9,1,25200,()
75,5,14,3,148920e9,1,25200,()
76,22,15,3,2668512e9,1,25200,(12)
77,18,18,3,1954368e9,1,25200,()
78,10,8,2,4773360e9,1,25200,()
79,3,7,1,1348788e9,1,25200,(46)
80,17,2,1,77860e9,1,28800,(31)
81,10,10,4,2139120e9,1,28800,(78,6)
82,6,5,4,1285488e9,1,28800,()
83,15,14,2,3371040e9,1,28800,(67)
84,30,10,4,5484240e9,1,28800,()
85,21,7,1,3794364e9,1,28800,()
86,18,8,2,3667248e9,1,28800,(24,74)
87,1,4,3,424440e9,1,28800,()
88,7,7,3,240072e9,1,28800,(25)
89,13,7,3,1513512e9,1,28800,(69)
90,4,8,3,907872e9,1,32400,(0,56)
91,13,10,4,293592e9,1,32400,()
92,3,16,2,940104e9,1,32400,(50)
93,24,9,3,4737024e9,1,32400,(17,35)
94,17,16,1,10981320e9,1,32400,()
95,6,6,1,1031472e9,1,32400,(86)
96,10,4,2,450080e9,1,32400,(14)
97,9,2,2,453096e9,1,32400,()
98,13,2,2,825136e9,1,32400,(50,62)
99,7,6,2,1677648e9,1,32400,(73,10)
100,12,14,4,7898400e9,1,36000,()
101,9,15,2,631152e9,1,36000,()
102,14,13,4,5556432e9,1,36000,(15)
103,11,17,2,3042336e9,1,36000,(41,5)
104,4,2,2,355040e9,1,36000,(97,21)
105,20,12,3,6574080e9,1,36000,(97,19,44,29)
106,17,13,1,8101248e9,1,36000,(56)
107,5,2,2,248000e9,1,36000,()
108,24,10,4,1650240e9,1,36000,()
109,10,12,4,1192800e9,1,36000,(63)
110,8,2,2,1036864e9,1,39600,(60)
111,11,6,2,5108928e9,1,39600,(59,31)
112,6,2,4,684864e9,1,39600,()
113,6,5,3,1507104e9,1,39600,(19)
114,8,3,4,4060032e9,1,39600,(27)
115,18,15,3,582768e9,1,39600,(92,15)
116,15,6,3,1579320e9,1,39600,()
117,9,10,3,310608e9,1,39600,(94)
118,5,16,1,1498440e9,1,39600,()
119,4,18,2,2710464e9,1,39600,()
120,10,11,2,1524960e9,1,43200,()
121,24,11,1,1408704e9,1,43200,()
122,16,10,1,3189440e9,1,43200,(30)
123,9,16,3,2429136e9,1,43200,()
124,10,7,2,672960e9,1,43200,()
125,7,12,2,3873072e9,1,43200,(124)
126,7,11,3,2441208e9,1,43200,(56)
127,3,7,2,408456e9,1,43200,()
128,7,9,2,206136e9,1,43200,()
129,2,14,2,286704e9,1,43200,()
130,1,14,2,72768e9,1,46800,(80,27)
131,18,2,2,1990944e9,1,46800,(97)
132,6,12,1,2649168e9,1,46800,()
133,13,16,4,2344368e9,1,46800,()
134,18,18,1,4954176e9,1,46800,(98)
135,21,6,3,9121896e9,1,46800,()
136,7,15,3,4559856e9,1,46800,()
137,19,16,4,1111272e9,1,46800,()
138,15,8,3,3175560e9,1,46800,()
139,7,11,2,2590056e9,1,46800,(114)
140,5,2,2,436440e9,1,50400,()
141,19,11,1,805068e9,1,50400,(32,101,46)
142,12,5,3,1774368e9,1,50400,()
143,11,8,3,1764312e9,1,50400,(131)
144,13,4,2,3091504e9,1,50400,(32,69)
145,13,17,2,3600480e9,1,50400,(2)
146,23,2,3,10888200e9,1,50400,(26)
147,15,12,2,10537200e9,1,50400,(120)
148,5,14,3,1158360e9,1,50400,()
149,16,11,3,9490176e9,1,50400,(64)
