job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,9,7,3,1403784e9,1,0,()
1,14,13,2,8504160e9,1,0,(0)
2,22,4,3,4662768e9,1,0,(0)
3,11,3,2,1336104e9,1,0,()
4,7,9,1,1331442e9,1,0,(0)
5,28,8,1,5336128e9,1,0,()
6,11,4,2,1103344e9,1,0,(4)
7,4,6,4,575424e9,1,0,(4)
8,3,8,2,731448e9,1,0,(3)
9,9,11,1,811206e9,1,0,(7)
10,7,1,4,1039416e9,1,3600,()
11,20,18,4,4796160e9,1,3600,(10)
12,16,15,3,1889664e9,1,3600,(4)
13,5,5,3,1726320e9,1,3600,()
14,3,9,2,850536e9,1,3600,(13,7)
15,10,16,1,1715040e9,1,3600,()
16,2,14,1,1574400e9,1,3600,(14)
17,13,8,2,2152800e9,1,3600,(12)
18,21,8,2,1741320e9,1,3600,()
19,19,8,2,5973144e9,1,3600,()
20,26,6,4,3373344e9,1,7200,()
21,2,14,4,673968e9,1,7200,()
22,10,4,4,912240e9,1,7200,(7)
23,11,3,3,361350e9,1,7200,()
24,3,13,3,586800e9,1,7200,(12)
25,10,15,1,268320e9,1,7200,(1,21)
26,16,13,1,1766016e9,1,7200,()
27,5,3,3,380610e9,1,7200,(18,11)
28,14,5,2,4404400e9,1,7200,()
29,1,14,1,366792e9,1,7200,(28)
30,2,6,3,137328e9,1,10800,(18)
31,11,10,3,796752e9,1,10800,(18)
32,5,10,4,392280e9,1,10800,(16,22)
33,9,16,3,322056e9,1,10800,()
34,1,17,2,40872e9,1,10800,()
35,3,11,1,1069860e9,1,10800,()
36,5,13,2,423480e9,1,10800,()
37,3,12,2,1022832e9,1,10800,()
38,20,3,3,4733640e9,1,10800,()
39,3,14,3,1490256e9,1,10800,()
40,2,1,1,28680e9,1,14400,(2)
41,1,16,3,647544e9,1,14400,(15)
42,7,4,3,781872e9,1,14400,()
43,9,18,1,4110912e9,1,14400,()
