job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,8,13,4,4320384e9,1,0,()
1,5,15,1,896040e9,1,0,()
2,1,12,2,350616e9,1,0,(0)
3,2,5,1,127560e9,1,0,()
4,2,7,3,779856e9,1,0,(1,2)
5,1,10,2,335232e9,1,0,(2)
6,3,3,3,132840e9,1,0,()
7,5,2,1,132780e9,1,0,(5)
8,1,13,1,118728e9,1,0,()
9,30,11,2,2146320e9,1,0,()
10,18,4,3,9199008e9,1,3600,()
11,9,16,3,3500496e9,1,3600,(3)
12,17,17,3,8949888e9,1,3600,(7)
13,9,9,1,2278044e9,1,3600,()
14,13,12,3,925704e9,1,3600,()
15,6,4,3,1084032e9,1,3600,(8,9)
16,19,16,3,3965376e9,1,3600,(8)
17,33,14,1,7434504e9,1,3600,(0)
18,34,6,2,2117520e9,1,3600,()
19,6,14,3,3151296e9,1,3600,()
20,3,10,3,1351944e9,1,7200,()
21,2,17,1,175728e9,1,7200,(3,5)
22,4,5,2,286560e9,1,7200,()
23,18,16,3,3153600e9,1,7200,()
24,2,16,3,287520e9,1,7200,()
25,2,9,3,1387056e9,1,7200,(3)
26,8,13,4,1205952e9,1,7200,()
27,27,17,4,9754992e9,1,7200,()
28,10,16,3,1106160e9,1,7200,(20,15)
29,5,14,4,534360e9,1,7200,()
30,11,9,1,3453516e9,1,10800,()
31,28,16,4,4216128e9,1,10800,(5)
32,9,5,2,604620e9,1,10800,()
33,9,18,4,405432e9,1,10800,(21,5)
34,17,2,1,1220396e9,1,10800,()
35,4,1,4,827808e9,1,10800,(12,22)
36,3,8,3,1487664e9,1,10800,()
37,7,5,4,5583984e9,1,10800,()
38,8,2,1,409376e9,1,10800,()
39,5,2,4,1398480e9,1,10800,()
40,4,18,2,578976e9,1,14400,(25)
41,15,9,2,595080e9,1,14400,()
42,4,12,1,2689440e9,1,14400,(3)
43,12,13,2,903744e9,1,14400,()
44,5,7,1,555800e9,1,14400,()
45,14,1,2,371336e9,1,14400,()
46,4,3,2,630240e9,1,14400,()
47,14,6,3,3844176e9,1,14400,(0,9,35)
48,12,18,3,1810944e9,1,14400,()
49,11,17,4,4382928e9,1,14400,()
50,10,10,3,4704720e9,1,18000,()
51,24,14,2,2592000e9,1,18000,(24)
52,21,8,2,2956464e9,1,18000,()
53,15,3,4,3126600e9,1,18000,(34,11)
54,13,9,2,10117536e9,1,18000,()
55,10,2,4,2734720e9,1,18000,(36)
56,10,9,4,596640e9,1,18000,()
57,7,15,1,2387280e9,1,18000,()
58,31,8,3,4490784e9,1,18000,()
59,6,6,1,1470816e9,1,18000,(9)
60,2,2,1,83328e9,1,21600,()
61,21,13,2,3925656e9,1,21600,(59)
62,6,6,2,240192e9,1,21600,(18,53)
63,5,4,4,411000e9,1,21600,()
64,14,2,2,2339232e9,1,21600,()
65,7,16,2,2851632e9,1,21600,(60)
66,11,1,1,240702e9,1,21600,()
67,8,14,3,259392e9,1,21600,(4,12)
68,25,9,4,13822200e9,1,21600,(65)
69,9,1,3,88074e9,1,21600,(17)
70,22,18,3,3457872e9,1,25200,()
71,9,18,4,580176e9,1,25200,()
72,4,6,2,1611168e9,1,25200,(33)
73,4,5,1,616000e9,1,25200,()
74,18,14,4,609552e9,1,25200,()
75,8,13,4,3641280e9,1,25200,()
76,13,16,3,1112280e9,1,25200,()
77,17,8,2,1339056e9,1,25200,(11)
78,14,13,4,4180176e9,1,25200,()
79,14,11,1,8937544e9,1,25200,()
80,1,17,2,404808e9,1,28800,()
81,12,11,2,2695968e9,1,28800,(57,18)
82,2,6,3,1311552e9,1,28800,(19,38)
83,7,7,3,2207688e9,1,28800,()
84,14,6,4,6171984e9,1,28800,()
85,4,7,1,364896e9,1,28800,()
86,4,6,2,123168e9,1,28800,()
87,18,8,2,1499904e9,1,28800,(42)
88,2,14,2,421392e9,1,28800,(28,30)
89,12,10,3,4157280e9,1,28800,()
90,4,2,1,247248e9,1,32400,(80,6)
91,6,11,2,2069424e9,1,32400,(89)
92,33,13,4,4553208e9,1,32400,()
93,8,1,4,728640e9,1,32400,(14)
94,16,14,1,9015936e9,1,32400,()
95,30,6,2,1960560e9,1,32400,()
96,15,1,3,829980e9,1,32400,()
97,10,2,2,252000e9,1,32400,()
98,4,4,3,138048e9,1,32400,(92)
99,3,12,1,441216e9,1,32400,(76)
100,16,1,1,221280e9,1,36000,()
101,5,2,4,301040e9,1,36000,(56,57)
102,20,15,4,2640000e9,1,36000,()
103,26,6,1,3307200e9,1,36000,(74)
104,16,4,2,5200128e9,1,36000,()
105,4,5,2,410480e9,1,36000,(80,63)
106,11,17,1,6025008e9,1,36000,()
107,7,1,2,283892e9,1,36000,()
108,11,13,4,3782328e9,1,36000,()
109,19,10,1,2951080e9,1,36000,()
110,18,1,3,717444e9,1,39600,(98)
111,4,17,4,700608e9,1,39600,()
112,2,9,1,213372e9,1,39600,()
113,9,18,1,4156272e9,1,39600,()
114,11,17,1,603240e9,1,39600,(56,76,12)
115,4,14,1,346944e9,1,39600,(52)
116,17,14,3,3487992e9,1,39600,(94)
117,3,15,2,1178568e9,1,39600,()
