job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,29,1,3,2202666e9,1,0,()
1,6,14,3,786960e9,1,0,(0)
2,14,6,1,3230304e9,1,0,()
3,5,14,2,1622520e9,1,0,()
4,2,15,3,344784e9,1,0,(3)
5,18,5,2,10184760e9,1,0,()
6,5,3,4,888720e9,1,0,()
7,16,11,2,1380864e9,1,0,(4)
8,6,12,2,2248416e9,1,0,(3,7)
9,21,1,4,740880e9,1,0,()
10,2,9,4,375216e9,1,3600,(4)
11,8,4,2,893824e9,1,3600,()
12,4,13,2,420576e9,1,3600,(0)
13,6,13,4,923328e9,1,3600,(4)
14,7,4,3,1801800e9,1,3600,()
15,4,6,2,743040e9,1,3600,()
16,4,8,1,1931776e9,1,3600,()
17,11,3,2,1036332e9,1,3600,(1)
18,5,16,4,1793400e9,1,3600,()
19,9,7,3,3357720e9,1,3600,(3)
20,14,7,3,8122800e9,1,7200,()
21,1,9,1,64890e9,1,7200,(10,4)
22,12,18,4,3237696e9,1,7200,(11)
23,3,18,2,580896e9,1,7200,()
24,9,9,3,3978288e9,1,7200,()
25,3,10,3,569520e9,1,7200,()
26,3,11,3,357552e9,1,7200,()
27,14,3,4,2431632e9,1,7200,()
28,11,16,4,571824e9,1,7200,()
29,12,4,2,828864e9,1,7200,()
30,19,5,3,627000e9,1,10800,(17,22)
31,12,2,2,1272288e9,1,10800,(1,18)
32,16,18,3,6245376e9,1,10800,()
33,5,3,4,377160e9,1,10800,(9,22)
34,4,14,1,755904e9,1,10800,()
35,3,2,1,113220e9,1,10800,()
36,17,15,3,12701856e9,1,10800,(29)
37,34,14,4,10712448e9,1,10800,(9,4,20)
38,16,15,2,5294976e9,1,10800,()
39,7,6,4,2451792e9,1,10800,()
40,5,16,4,2855160e9,1,14400,()
41,15,13,1,9466920e9,1,14400,(18)
42,3,2,4,166128e9,1,14400,()
43,8,4,2,1039872e9,1,14400,()
44,2,1,3,54972e9,1,14400,()
45,1,4,4,151680e9,1,14400,()
46,18,17,1,1296864e9,1,14400,(32,40)
47,9,16,3,980640e9,1,14400,(39)
48,2,15,4,192768e9,1,14400,(45)
49,6,18,1,876384e9,1,14400,()
50,3,18,4,599544e9,1,18000,()
51,5,6,4,651600e9,1,18000,(42)
52,16,7,1,1004192e9,1,18000,(9)
53,7,3,3,2683548e9,1,18000,(16,1)
54,12,7,4,5295744e9,1,18000,()
55,14,2,1,879928e9,1,18000,(49)
56,10,14,3,2083920e9,1,18000,()
57,3,12,2,1505520e9,1,18000,()
58,8,7,1,2087344e9,1,18000,(26)
59,20,9,3,3032160e9,1,18000,(44)
60,4,8,4,142752e9,1,21600,()
61,32,15,2,11043840e9,1,21600,()
62,4,5,3,1426368e9,1,21600,()
63,6,5,1,868020e9,1,21600,()
64,5,12,4,1464960e9,1,21600,(40,17)
65,2,15,4,639744e9,1,21600,(38,31)
66,7,1,4,525168e9,1,21600,(64)
67,8,12,1,2800704e9,1,21600,(19)
68,23,8,2,3138120e9,1,21600,(66,27)
69,9,10,4,1984608e9,1,21600,(54)
70,12,4,2,1819584e9,1,25200,()
71,7,1,4,663096e9,1,25200,()
72,11,10,3,1214664e9,1,25200,(8)
73,3,18,4,2027736e9,1,25200,()
74,7,14,1,1041264e9,1,25200,()
75,2,18,4,198240e9,1,25200,()
76,12,18,2,509760e9,1,25200,()
77,3,2,4,908352e9,1,25200,()
78,4,15,4,932064e9,1,25200,(22)
79,11,7,2,2874960e9,1,25200,(72)
80,7,8,4,1408848e9,1,28800,()
81,27,6,1,682020e9,1,28800,(18)
82,7,10,4,290472e9,1,28800,(50,68,46)
83,6,18,3,1395216e9,1,28800,()
84,12,2,1,424320e9,1,28800,(43)
85,9,5,2,2727180e9,1,28800,(70)
86,33,5,4,9705168e9,1,28800,()
87,4,7,4,552192e9,1,28800,(76)
88,16,6,2,1015296e9,1,28800,()
89,3,6,3,394128e9,1,28800,()
90,4,6,3,368256e9,1,32400,()
91,9,1,3,783162e9,1,32400,()
92,37,8,1,767232e9,1,32400,()
93,8,11,4,1739136e9,1,32400,(56,62)
94,10,14,2,2917920e9,1,32400,()
95,20,7,2,12786720e9,1,32400,()
96,6,10,3,540864e9,1,32400,(68)
97,4,7,4,634848e9,1,32400,()
98,6,13,2,1205568e9,1,32400,(68)
99,16,3,4,5410176e9,1,32400,()
100,11,1,1,388322e9,1,36000,()
101,28,3,3,4985568e9,1,36000,(30)
102,13,4,4,2295696e9,1,36000,()
103,10,3,1,650160e9,1,36000,(97)
104,26,16,2,1810224e9,1,36000,(58)
105,15,6,4,6186960e9,1,36000,()
106,17,9,3,1241544e9,1,36000,()
107,1,1,4,87248e9,1,36000,()
108,18,5,3,509760e9,1,36000,()
109,15,4,1,584760e9,1,36000,(80,90,59)
110,19,7,2,6610176e9,1,39600,()
111,5,18,3,3341880e9,1,39600,()
112,9,11,1,4292442e9,1,39600,(10)
113,9,8,2,1528632e9,1,39600,(81,17)
114,15,1,2,149940e9,1,39600,()
115,9,15,1,792072e9,1,39600,()
116,10,3,3,526500e9,1,39600,(86)
117,6,8,2,1288800e9,1,39600,()
118,4,5,1,239040e9,1,39600,()
119,4,2,3,770496e9,1,39600,()
120,28,18,4,4191936e9,1,43200,(35)
121,4,6,2,1157664e9,1,43200,()
122,8,14,2,248064e9,1,43200,()
123,7,3,3,4335912e9,1,43200,()
124,6,1,3,162324e9,1,43200,()
125,33,11,3,10471032e9,1,43200,(52)
126,8,9,3,2687232e9,1,43200,()
127,9,16,1,2963952e9,1,43200,()
128,10,12,1,4813920e9,1,43200,()
129,10,13,1,2442000e9,1,43200,()
130,7,10,2,971208e9,1,46800,()
131,10,13,2,2994480e9,1,46800,()
132,13,2,1,260624e9,1,46800,(75)
133,8,13,4,2292288e9,1,46800,(80)
134,9,7,2,2131488e9,1,46800,()
135,8,3,4,1276800e9,1,46800,(7)
136,14,9,2,3629472e9,1,46800,()
137,21,8,3,14637168e9,1,46800,()
138,9,12,1,2540376e9,1,46800,()
139,24,13,4,11592000e9,1,46800,()
140,13,14,2,7854600e9,1,50400,(8)
141,26,12,4,14455584e9,1,50400,(121)
142,9,18,4,1358856e9,1,50400,(130)
143,23,7,4,7866552e9,1,50400,()
144,13,15,2,1410552e9,1,50400,()
145,5,12,1,1630080e9,1,50400,(100)
146,14,3,1,179928e9,1,50400,()
147,20,3,4,1198560e9,1,50400,()
148,8,18,2,377472e9,1,50400,()
