job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,10,11,3,2678400e9,1,0,()
1,5,10,3,2823600e9,1,0,(0)
2,1,15,1,279264e9,1,0,(1)
3,2,7,4,1287120e9,1,0,()
4,7,4,2,828688e9,1,0,()
5,2,4,3,1236288e9,1,0,()
6,1,12,3,130584e9,1,0,(4)
7,5,1,1,84160e9,1,0,()
8,13,9,3,4098432e9,1,0,()
9,16,8,2,9821952e9,1,0,()
10,6,1,2,515040e9,1,3600,()
11,4,17,4,687552e9,1,3600,(8)
12,3,2,2,477888e9,1,3600,(3)
13,1,18,3,183576e9,1,3600,(5)
14,2,15,2,277152e9,1,3600,()
15,4,5,1,171320e9,1,3600,(8,14)
16,9,16,1,1092312e9,1,3600,(14)
17,7,17,1,1480416e9,1,3600,()
18,2,5,1,226220e9,1,3600,()
19,2,16,4,179664e9,1,3600,()
20,29,8,4,7365768e9,1,7200,()
21,10,14,2,1266720e9,1,7200,(20)
22,32,12,3,5330688e9,1,7200,(3,5)
23,14,16,3,2061696e9,1,7200,(14)
24,1,4,2,38512e9,1,7200,()
25,8,16,1,1011072e9,1,7200,()
26,13,6,4,1247688e9,1,7200,()
27,3,12,3,895824e9,1,7200,()
28,18,1,1,164844e9,1,7200,(24)
29,14,13,1,6822144e9,1,7200,()
30,5,7,2,474360e9,1,10800,()
31,8,15,2,267648e9,1,10800,(10)
32,1,10,4,60624e9,1,10800,(7)
33,9,18,3,3799872e9,1,10800,()
34,3,7,4,230184e9,1,10800,()
35,9,4,4,2279016e9,1,10800,()
36,6,11,3,1801008e9,1,10800,(31)
37,4,13,4,2183520e9,1,10800,()
38,16,5,3,7826688e9,1,10800,()
39,2,2,4,310144e9,1,10800,()
40,6,13,1,331488e9,1,14400,(28)
41,5,4,4,1442760e9,1,14400,()
42,26,10,1,5340920e9,1,14400,(19,37)
43,4,10,4,951360e9,1,14400,()
44,2,2,3,240072e9,1,14400,()
45,36,6,3,4317408e9,1,14400,()
46,13,2,3,621660e9,1,14400,(6,39)
47,20,2,3,2611680e9,1,14400,(13)
48,4,1,2,150608e9,1,14400,(12,29)
49,27,3,1,3892374e9,1,14400,(10)
50,13,11,4,6874296e9,1,18000,()
