job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,32,6,1,7286400e9,1,0,()
1,24,6,2,4540032e9,1,0,()
2,2,8,3,78816e9,1,0,(0,1)
3,2,3,1,235056e9,1,0,()
4,7,13,2,849408e9,1,0,(0)
5,2,17,4,1164576e9,1,0,()
6,3,1,1,73992e9,1,0,(1)
7,14,13,2,5693184e9,1,0,()
8,5,14,2,4116600e9,1,0,()
9,18,15,3,13143600e9,1,0,(4)
10,5,17,2,264600e9,1,3600,()
11,10,7,4,2594880e9,1,3600,(6)
12,8,7,1,608720e9,1,3600,(9)
13,5,13,3,813720e9,1,3600,(8)
14,17,4,4,2397408e9,1,3600,(11)
15,9,14,4,1229688e9,1,3600,()
16,2,1,1,37780e9,1,3600,()
17,12,15,1,4536576e9,1,3600,(15)
18,2,12,1,428400e9,1,3600,()
19,2,4,3,193632e9,1,3600,()
20,9,7,3,1886112e9,1,7200,()
21,16,11,2,9054720e9,1,7200,()
22,1,15,2,177648e9,1,7200,()
23,8,4,3,1375488e9,1,7200,()
24,22,16,1,9621744e9,1,7200,()
25,9,5,2,569880e9,1,7200,(13)
26,8,1,2,40320e9,1,7200,()
27,15,12,4,2672280e9,1,7200,()
28,7,18,4,779856e9,1,7200,()
29,7,3,3,526428e9,1,7200,(12,23)
30,12,15,2,456192e9,1,10800,()
31,15,17,1,6561720e9,1,10800,(29)
32,8,3,2,689856e9,1,10800,(16)
33,5,10,2,1127280e9,1,10800,(21,14)
34,27,11,4,7973640e9,1,10800,()
35,12,15,1,4019616e9,1,10800,(9,21)
36,7,3,2,580104e9,1,10800,()
37,1,14,3,165408e9,1,10800,(17)
38,24,12,2,5282496e9,1,10800,(25)
39,7,18,4,3669288e9,1,10800,()
40,8,15,4,643584e9,1,14400,()
41,31,3,1,3063978e9,1,14400,()
42,5,3,2,463980e9,1,14400,(3)
43,12,6,1,947664e9,1,14400,()
44,7,12,3,3751608e9,1,14400,(10)
45,17,6,2,3156288e9,1,14400,(6,14)
46,3,8,3,1166400e9,1,14400,()
47,8,11,4,4440576e9,1,14400,(33)
48,11,17,2,880440e9,1,14400,()
49,2,5,4,387984e9,1,14400,(19)
50,25,3,1,735300e9,1,18000,(2)
51,8,6,4,628800e9,1,18000,()
52,10,17,3,3077040e9,1,18000,(25)
53,6,16,3,711072e9,1,18000,(8,1)
54,3,16,3,628920e9,1,18000,()
55,5,7,3,545040e9,1,18000,(8)
56,5,2,4,2126720e9,1,18000,()
57,14,11,1,8417640e9,1,18000,()
58,10,17,3,5053920e9,1,18000,(52,53,47)
59,3,12,1,865872e9,1,18000,(25)
60,2,9,1,740916e9,1,21600,()
61,3,16,3,1777104e9,1,21600,()
62,14,16,4,2329488e9,1,21600,()
63,13,9,4,3178032e9,1,21600,(6)
64,4,6,1,310224e9,1,21600,(57,12)
65,9,13,3,2971944e9,1,21600,(28)
66,26,17,4,8508864e9,1,21600,()
67,11,13,4,1262976e9,1,21600,()
68,8,1,4,800256e9,1,21600,(8)
69,18,7,3,3300048e9,1,21600,()
70,1,1,1,18286e9,1,25200,()
71,2,14,1,163200e9,1,25200,()
72,39,12,2,5388552e9,1,25200,(3,14)
73,12,15,2,1935072e9,1,25200,()
74,5,6,2,2033880e9,1,25200,()
75,23,11,2,8355624e9,1,25200,()
76,16,16,2,5342592e9,1,25200,()
77,7,7,1,826826e9,1,25200,()
78,3,11,1,981288e9,1,25200,()
79,4,7,3,1026912e9,1,25200,()
80,21,5,2,10842300e9,1,28800,()
81,28,13,2,3373440e9,1,28800,(31)
82,18,15,3,3091392e9,1,28800,()
83,6,18,1,881136e9,1,28800,()
84,31,4,1,5591160e9,1,28800,()
85,4,1,2,143120e9,1,28800,(48,30)
86,2,9,2,1219344e9,1,28800,()
87,9,11,1,1200474e9,1,28800,(76,4)
88,16,3,3,2112192e9,1,28800,()
89,41,12,2,3050400e9,1,28800,()
90,12,1,4,243552e9,1,32400,(48,89)
91,3,7,1,1092672e9,1,32400,()
92,17,12,4,762552e9,1,32400,(46)
93,1,12,3,110088e9,1,32400,(36,21)
94,10,10,1,933800e9,1,32400,(76)
95,3,2,1,16680e9,1,32400,(73,74)
96,11,12,3,2776488e9,1,32400,()
97,18,17,4,5557248e9,1,32400,(64,85,22)
98,10,15,1,5400960e9,1,32400,()
99,6,16,4,1304640e9,1,32400,()
100,24,6,4,3339072e9,1,36000,(86)
101,4,15,4,1179264e9,1,36000,(79)
102,10,17,1,2007120e9,1,36000,()
103,7,11,4,637896e9,1,36000,(1)
104,20,11,2,7118400e9,1,36000,()
105,14,6,3,8108688e9,1,36000,()
106,8,1,2,60576e9,1,36000,()
107,8,5,3,2093760e9,1,36000,(51)
108,5,4,3,806520e9,1,36000,(76,7)
109,11,9,2,1409760e9,1,36000,(91)
110,13,18,1,1828320e9,1,39600,()
111,7,9,1,389214e9,1,39600,()
112,16,5,3,2989824e9,1,39600,()
113,16,10,3,2166528e9,1,39600,()
114,5,5,4,266400e9,1,39600,(29,78)
115,12,10,2,2623104e9,1,39600,(76)
116,8,18,1,2817984e9,1,39600,()
117,5,3,3,109890e9,1,39600,(95)
118,7,2,4,1107792e9,1,39600,()
119,1,14,4,208392e9,1,39600,()
120,3,1,1,15546e9,1,43200,()
121,4,5,3,180096e9,1,43200,()
122,14,18,3,3305232e9,1,43200,(72)
123,13,4,4,2558088e9,1,43200,()
124,6,14,4,1267776e9,1,43200,()
125,3,15,4,526896e9,1,43200,(32,69)
126,6,8,1,806784e9,1,43200,()
127,7,3,1,1000146e9,1,43200,()
128,15,17,3,3911760e9,1,43200,(124)
129,11,14,1,511896e9,1,43200,()
130,6,8,4,1554192e9,1,46800,()
131,4,14,4,560064e9,1,46800,()
132,12,9,1,827280e9,1,46800,(53)
133,22,11,1,8201864e9,1,46800,()
134,8,4,4,1793088e9,1,46800,()
135,5,15,1,1701000e9,1,46800,(45)
136,7,4,3,3657696e9,1,46800,()
137,22,17,1,4640592e9,1,46800,(25)
138,18,3,2,611064e9,1,46800,(75,126)
139,1,16,2,56328e9,1,46800,()
140,28,13,2,4040064e9,1,50400,(67,117,78)
141,7,5,2,1148560e9,1,50400,()
142,12,5,3,3062592e9,1,50400,(100)
143,18,13,1,4916160e9,1,50400,()
144,4,16,3,1794048e9,1,50400,(75)
145,10,2,2,617040e9,1,50400,()
146,15,9,2,4745160e9,1,50400,()
147,16,13,2,3244416e9,1,50400,()
148,19,9,1,833454e9,1,50400,()
149,5,16,3,1661280e9,1,50400,()
150,18,3,2,4202280e9,1,54000,()
151,6,9,1,802656e9,1,54000,(72,133,111)
152,8,9,2,1391808e9,1,54000,(30)
153,4,2,4,205952e9,1,54000,(65)
154,6,8,1,1642464e9,1,54000,(59)
155,11,8,3,2170080e9,1,54000,(98,35,71)
156,4,9,1,778032e9,1,54000,()
157,12,4,3,298656e9,1,54000,(27)
158,18,16,4,2631312e9,1,54000,(57)
159,6,15,2,368064e9,1,54000,()
160,10,3,4,3468720e9,1,57600,(8)
161,2,9,3,259344e9,1,57600,(72)
162,18,12,3,9979200e9,1,57600,(48)
163,8,14,1,2376192e9,1,57600,()
164,12,11,2,1709280e9,1,57600,()
165,8,18,4,1968768e9,1,57600,(102)
166,11,3,3,2111868e9,1,57600,(72,118)
167,13,16,3,1349088e9,1,57600,()
168,7,12,2,1835568e9,1,57600,(113)
169,12,14,3,3219264e9,1,57600,()
170,5,2,1,299960e9,1,61200,()
171,5,17,3,760680e9,1,61200,()
172,23,5,4,6668160e9,1,61200,()
