job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,14,7,1,1144248e9,1,0,()
1,5,17,1,221280e9,1,0,(0)
2,6,1,2,215904e9,1,0,(0)
3,22,4,1,1529088e9,1,0,()
4,3,10,3,457416e9,1,0,(0,3)
5,10,16,3,3369840e9,1,0,()
6,19,3,4,7581000e9,1,0,()
7,9,15,2,2418336e9,1,0,(3)
8,8,2,1,41664e9,1,0,(0,4,5)
9,12,17,4,615744e9,1,0,()
10,10,7,4,1402320e9,1,3600,(7)
11,5,2,2,679680e9,1,3600,(1,7)
12,15,8,2,2331720e9,1,3600,()
13,21,4,4,3737160e9,1,3600,(3,12)
14,24,12,2,2525184e9,1,3600,()
15,16,9,2,10027776e9,1,3600,(11,13,14)
16,6,18,2,1918800e9,1,3600,()
17,39,2,2,4455360e9,1,3600,(0,5)
18,11,18,2,277992e9,1,3600,()
19,9,2,1,925596e9,1,3600,(8,9)
20,8,8,2,2421120e9,1,7200,()
21,17,17,3,2527560e9,1,7200,()
22,14,5,1,388080e9,1,7200,(10,6)
23,12,18,1,1334016e9,1,7200,()
24,6,1,4,632352e9,1,7200,(2,14)
25,4,3,3,1236312e9,1,7200,(24)
26,2,6,1,234504e9,1,7200,()
27,1,11,3,492792e9,1,7200,()
28,18,17,1,10155456e9,1,7200,()
29,4,7,1,1532608e9,1,7200,()
30,6,7,3,949968e9,1,10800,(18)
31,17,15,4,8915616e9,1,10800,(0)
32,9,7,2,3970944e9,1,10800,(24)
33,4,13,3,206016e9,1,10800,()
34,3,17,1,808416e9,1,10800,(16)
35,16,16,4,3135744e9,1,10800,()
36,10,17,1,3723600e9,1,10800,()
37,5,11,3,571080e9,1,10800,()
38,7,17,1,1274784e9,1,10800,()
39,3,15,4,1012824e9,1,10800,()
40,18,9,3,559872e9,1,14400,()
41,22,6,1,1094808e9,1,14400,(34)
42,23,16,2,10109880e9,1,14400,()
43,8,12,3,785472e9,1,14400,(24,26,23)
44,19,14,1,4908840e9,1,14400,()
45,14,9,1,4518360e9,1,14400,()
46,12,15,1,4574304e9,1,14400,()
47,4,8,3,1665600e9,1,14400,()
48,3,14,1,659016e9,1,14400,(1,30)
49,11,17,1,2671944e9,1,14400,(14,22)
50,4,1,4,753696e9,1,18000,()
51,9,12,3,3591216e9,1,18000,()
52,21,7,3,8968680e9,1,18000,(28)
53,18,2,2,3240576e9,1,18000,(21)
54,12,18,1,3312288e9,1,18000,()
55,5,2,3,234660e9,1,18000,()
56,8,16,1,289728e9,1,18000,()
57,11,18,3,377520e9,1,18000,()
58,20,12,1,8513760e9,1,18000,()
59,8,8,3,727680e9,1,18000,()
60,2,8,3,486336e9,1,21600,(29)
61,9,4,2,505728e9,1,21600,(59,52)
62,2,2,4,404256e9,1,21600,(30)
63,19,16,3,1352040e9,1,21600,(36)
64,5,14,2,584040e9,1,21600,()
65,1,7,4,533328e9,1,21600,(16)
66,14,15,1,1798608e9,1,21600,(10)
67,12,4,2,2538432e9,1,21600,()
68,2,5,4,1027680e9,1,21600,()
69,6,6,2,634032e9,1,21600,(4)
70,2,18,4,676416e9,1,25200,()
71,22,4,1,1494240e9,1,25200,()
72,5,11,1,1061390e9,1,25200,()
73,11,15,1,925848e9,1,25200,(27)
74,10,5,4,1399920e9,1,25200,()
75,6,2,4,2316960e9,1,25200,(42,51)
76,1,17,2,168408e9,1,25200,()
77,19,8,2,3528528e9,1,25200,()
78,12,15,1,1606464e9,1,25200,()
79,5,12,2,1031040e9,1,25200,()
80,15,5,2,2829600e9,1,28800,(22)
81,9,13,3,644544e9,1,28800,()
82,11,11,1,2309648e9,1,28800,()
83,7,7,1,1911686e9,1,28800,()
84,13,5,4,2661672e9,1,28800,(46)
85,3,2,3,374796e9,1,28800,(8,28)
86,12,2,3,2153808e9,1,28800,()
87,1,9,3,48624e9,1,28800,(7)
88,6,16,2,280512e9,1,28800,()
89,9,1,4,344736e9,1,28800,(5,38)
90,11,17,3,3307128e9,1,32400,(72,22)
91,12,6,2,639648e9,1,32400,()
92,20,16,1,500160e9,1,32400,()
93,15,17,1,3614400e9,1,32400,(92)
94,11,1,4,1013760e9,1,32400,(57,50)
95,1,2,3,117108e9,1,32400,(0,93)
96,4,4,1,429248e9,1,32400,(12)
97,12,18,4,3869856e9,1,32400,()
98,6,9,2,415440e9,1,32400,()
99,25,17,4,1713000e9,1,32400,()
100,8,17,3,873216e9,1,36000,()
101,11,10,2,1281720e9,1,36000,(41,91,6)
102,11,6,1,2222880e9,1,36000,()
103,3,6,1,563364e9,1,36000,(8)
104,20,5,4,1937280e9,1,36000,(73,45)
105,5,1,3,292140e9,1,36000,(29)
