job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,31,14,4,9043320e9,1,0,()
1,7,6,1,637812e9,1,0,()
2,4,13,1,385536e9,1,0,(0)
3,17,5,4,1618944e9,1,0,()
4,8,11,1,4461952e9,1,0,()
5,12,2,4,1046208e9,1,0,()
6,23,17,3,8302080e9,1,0,()
7,6,9,2,543744e9,1,0,()
8,2,17,3,415680e9,1,0,()
9,21,16,1,1309392e9,1,0,(2)
10,3,11,3,1155096e9,1,3600,()
11,29,1,1,586264e9,1,3600,()
12,9,14,4,752112e9,1,3600,()
13,7,1,1,357182e9,1,3600,()
14,2,1,3,74256e9,1,3600,()
15,5,3,2,703740e9,1,3600,()
16,7,5,3,1689240e9,1,3600,(10)
17,10,9,3,3314400e9,1,3600,()
18,10,1,3,353220e9,1,3600,(14)
19,9,2,2,105480e9,1,3600,(4)
20,18,11,3,4348512e9,1,7200,()
21,19,13,3,3312840e9,1,7200,(8,5)
22,5,6,1,761760e9,1,7200,(9)
23,17,2,4,855168e9,1,7200,()
24,11,9,1,2142558e9,1,7200,()
25,24,15,1,11543616e9,1,7200,()
26,12,15,3,6861312e9,1,7200,()
27,2,13,4,803376e9,1,7200,(2,11)
28,6,1,4,862032e9,1,7200,(18,11)
29,15,11,2,390240e9,1,7200,(27)
30,15,7,4,7125840e9,1,10800,()
31,6,6,3,1501488e9,1,10800,(26,6)
32,11,4,2,393712e9,1,10800,()
33,8,5,3,1741440e9,1,10800,(22,30)
34,19,16,2,4646184e9,1,10800,()
35,3,10,3,1434960e9,1,10800,()
36,7,15,4,4134984e9,1,10800,(34)
37,1,2,2,17248e9,1,10800,()
38,1,10,1,177020e9,1,10800,()
39,15,2,2,2200800e9,1,10800,(33)
40,2,1,4,142240e9,1,14400,(20,39)
41,14,14,4,2300928e9,1,14400,()
42,15,4,3,12252240e9,1,14400,()
43,16,2,3,1813824e9,1,14400,(0,29)
44,3,12,4,577800e9,1,14400,()
45,8,10,1,1616640e9,1,14400,(32,13)
46,6,6,4,720432e9,1,14400,(8)
47,12,18,1,456768e9,1,14400,()
48,10,14,3,3836880e9,1,14400,()
49,7,2,3,977508e9,1,14400,()
50,8,18,2,3690048e9,1,18000,()
51,17,5,3,1403928e9,1,18000,()
52,15,13,4,7334280e9,1,18000,()
53,4,1,4,92320e9,1,18000,()
54,18,9,1,1604448e9,1,18000,(29)
55,23,15,1,2796432e9,1,18000,(45)
56,9,6,1,1925964e9,1,18000,(54,30,6)
57,7,9,1,1078938e9,1,18000,(54,22,30)
58,17,18,2,4454136e9,1,18000,()
59,13,9,4,2767128e9,1,18000,()
60,2,6,3,582480e9,1,21600,(7)
61,10,11,1,2807420e9,1,21600,(4)
62,13,4,1,193128e9,1,21600,(31)
63,3,13,4,692136e9,1,21600,()
64,3,15,2,854496e9,1,21600,(17)
65,23,17,4,4215072e9,1,21600,(42)
66,3,2,1,260808e9,1,21600,(11)
67,7,14,3,343224e9,1,21600,()
68,6,15,4,3974832e9,1,21600,()
69,3,16,2,961488e9,1,21600,(45)
70,20,9,4,4071360e9,1,25200,()
71,5,12,1,887880e9,1,25200,()
72,8,9,3,4231104e9,1,25200,(65)
73,7,8,2,2514456e9,1,25200,(15)
74,19,5,1,823460e9,1,25200,()
75,35,13,2,1283520e9,1,25200,(74,2,45)
76,5,3,2,751740e9,1,25200,()
77,3,3,2,522288e9,1,25200,()
78,14,6,3,2015328e9,1,25200,(61)
79,12,2,4,1470144e9,1,25200,(16,33)
80,1,7,3,257688e9,1,28800,(30)
81,13,18,3,6823440e9,1,28800,(80,42)
