job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,25,12,1,9799200e9,1,0,()
1,2,14,1,571392e9,1,0,()
2,9,16,2,1137888e9,1,0,(0)
3,3,1,1,6378e9,1,0,()
4,5,2,3,828120e9,1,0,()
5,6,10,3,360864e9,1,0,(1)
6,22,11,2,8779056e9,1,0,(5)
7,27,7,3,6187752e9,1,0,()
8,4,12,2,553632e9,1,0,(0)
9,21,11,3,1136520e9,1,0,()
10,3,11,4,750456e9,1,3600,(2,4)
11,15,14,1,3038400e9,1,3600,()
12,2,13,2,1356480e9,1,3600,()
13,6,18,1,351072e9,1,3600,()
14,18,17,3,11500272e9,1,3600,(3)
15,14,6,1,4117008e9,1,3600,(14)
16,16,12,2,3077376e9,1,3600,(9)
17,13,6,1,1471392e9,1,3600,()
18,7,17,4,1460592e9,1,3600,()
19,30,1,2,989280e9,1,3600,(8)
20,2,11,2,44304e9,1,7200,(18)
21,21,11,3,7790832e9,1,7200,(4)
22,17,8,4,6917640e9,1,7200,(0,17)
23,4,1,1,12048e9,1,7200,(9,13,14)
24,5,16,4,3070320e9,1,7200,()
25,7,14,2,377832e9,1,7200,()
26,1,18,2,287640e9,1,7200,(3)
27,9,2,3,647028e9,1,7200,()
28,9,9,4,747576e9,1,7200,(15)
29,20,18,3,5254560e9,1,7200,()
30,3,4,2,551904e9,1,10800,()
31,10,8,1,2775840e9,1,10800,()
32,10,13,1,3184080e9,1,10800,(18)
33,13,1,2,599872e9,1,10800,()
34,14,12,1,2735040e9,1,10800,(4)
35,15,12,2,1299240e9,1,10800,(9)
36,6,9,2,2433024e9,1,10800,(35)
37,9,7,2,283824e9,1,10800,(11,23)
38,3,17,2,779832e9,1,10800,()
39,38,1,1,2243672e9,1,10800,(17,12,21)
40,12,15,2,478080e9,1,14400,(12)
41,9,11,3,2132568e9,1,14400,(17)
42,1,10,2,403368e9,1,14400,(29)
43,8,3,4,2448384e9,1,14400,(24)
44,7,18,2,769776e9,1,14400,(39)
45,7,15,1,2178120e9,1,14400,()
46,18,12,4,1582416e9,1,14400,()
47,9,8,4,1804680e9,1,14400,(33,23)
48,29,9,3,5714856e9,1,14400,(25)
49,3,12,2,389016e9,1,14400,()
50,2,11,2,136032e9,1,18000,(41,13,22)
51,11,13,2,4793184e9,1,18000,(36,5)
52,6,13,3,448848e9,1,18000,()
53,9,13,3,3550392e9,1,18000,()
54,2,15,2,772176e9,1,18000,()
55,2,1,4,33712e9,1,18000,()
56,2,6,4,841536e9,1,18000,()
57,3,5,4,584280e9,1,18000,()
58,16,4,3,6230784e9,1,18000,()
59,4,5,4,777888e9,1,18000,()
60,13,7,3,6107712e9,1,21600,(8)
61,14,2,1,466536e9,1,21600,()
62,1,6,1,83808e9,1,21600,(59,2,27,46)
63,12,2,4,4956672e9,1,21600,(40)
64,17,13,1,1035096e9,1,21600,(57)
65,17,7,1,2164610e9,1,21600,()
66,4,5,3,436512e9,1,21600,()
67,13,16,4,5059392e9,1,21600,()
68,1,14,1,145536e9,1,21600,(65)
69,6,17,4,2660688e9,1,21600,()
70,5,10,4,1689000e9,1,25200,(5)
71,8,11,3,2882304e9,1,25200,()
72,16,1,3,177984e9,1,25200,()
73,22,11,4,2462064e9,1,25200,(70)
74,7,15,1,316344e9,1,25200,(58,13)
75,3,18,4,72432e9,1,25200,(53)
76,8,14,1,4154496e9,1,25200,(49,3,29)
77,3,14,4,1128240e9,1,25200,(50)
78,4,8,3,1114368e9,1,25200,()
79,15,2,2,3425280e9,1,25200,()
80,7,4,4,2884896e9,1,28800,()
81,22,10,4,6451632e9,1,28800,(16,54)
82,10,7,3,5865120e9,1,28800,(15)
83,2,9,3,111024e9,1,28800,()
84,26,16,4,4152096e9,1,28800,()
85,1,10,2,591840e9,1,28800,()
86,12,2,1,243744e9,1,28800,(36)
87,7,6,3,1187928e9,1,28800,(73,82)
88,32,9,1,4092480e9,1,28800,()
89,13,8,2,379080e9,1,28800,()
90,7,14,1,804216e9,1,32400,(59,12)
91,6,11,1,951060e9,1,32400,()
92,23,10,3,8203272e9,1,32400,(44)
93,6,17,4,1998576e9,1,32400,(84)
94,19,7,4,4177872e9,1,32400,(74)
95,5,10,3,2087520e9,1,32400,()
96,13,5,2,2245880e9,1,32400,(92)
97,12,16,4,5711040e9,1,32400,(54)
98,16,12,1,5376000e9,1,32400,()
99,11,4,3,1409232e9,1,32400,(96,66)
100,10,1,3,259860e9,1,36000,(68)
101,6,7,3,608832e9,1,36000,()
102,23,4,2,2570848e9,1,36000,()
103,2,17,4,1140336e9,1,36000,(42)
104,4,4,2,113856e9,1,36000,()
105,10,16,3,2128320e9,1,36000,()
106,11,7,1,1824438e9,1,36000,()
107,4,18,4,1978272e9,1,36000,()
108,6,5,4,298656e9,1,36000,()
109,25,5,4,1845600e9,1,36000,(90)
110,8,2,4,1628672e9,1,39600,(87)
111,11,6,1,732072e9,1,39600,(16)
112,36,14,1,25396416e9,1,39600,(14)
113,10,12,4,506880e9,1,39600,()
114,8,3,4,1346304e9,1,39600,(1)
115,2,1,2,114448e9,1,39600,(90)
116,11,5,4,2234496e9,1,39600,()
117,5,9,2,747600e9,1,39600,(32)
118,4,15,1,2791872e9,1,39600,()
119,32,4,1,7559936e9,1,39600,()
120,13,14,1,6185088e9,1,43200,(67,29)
121,8,11,1,422752e9,1,43200,(76,109)
122,1,13,4,250008e9,1,43200,()
123,21,5,1,2134860e9,1,43200,(2,31)
124,25,6,4,3981000e9,1,43200,()
125,11,10,2,3917496e9,1,43200,(11)
126,3,4,1,303288e9,1,43200,()
127,39,7,2,9404928e9,1,43200,()
128,21,18,1,6528816e9,1,43200,()
129,8,3,3,1132848e9,1,43200,(43,46)
130,3,15,1,854496e9,1,46800,()
131,9,5,3,4409424e9,1,46800,()
