job_id,nodes,tasks-per-node,cpu-per-task,total_computation,priority,injection_time,dependency
0,23,18,1,10245672e9,1,0,()
1,3,12,2,206712e9,1,0,()
2,11,16,1,2519088e9,1,0,(0,1)
3,7,11,4,1416744e9,1,0,()
4,20,16,4,1082880e9,1,0,()
5,17,13,4,8929488e9,1,0,()
6,13,12,1,512304e9,1,0,(2)
7,12,11,3,1379520e9,1,0,(2)
8,15,8,4,2922840e9,1,0,()
9,20,13,2,6185280e9,1,0,()
10,8,1,1,246800e9,1,3600,(1,2)
11,4,3,3,1230408e9,1,3600,()
12,6,18,3,4006944e9,1,3600,(0)
13,5,6,1,256440e9,1,3600,(7)
14,4,16,2,792960e9,1,3600,(1)
15,14,10,3,5217072e9,1,3600,()
16,20,14,2,1427520e9,1,3600,(9)
17,13,18,2,856752e9,1,3600,(5)
18,7,12,3,1100400e9,1,3600,(17,10,5)
19,13,8,1,5552560e9,1,3600,(10,15)
20,19,10,1,1598660e9,1,7200,()
21,11,16,1,2869944e9,1,7200,(20)
22,22,6,4,7860336e9,1,7200,(13)
23,23,15,3,7311240e9,1,7200,()
24,8,15,2,1488384e9,1,7200,()
25,1,11,1,361834e9,1,7200,(17,7)
26,12,3,4,2906496e9,1,7200,(19)
27,8,4,4,1265664e9,1,7200,()
28,15,3,2,5039280e9,1,7200,(19)
29,11,5,4,1481832e9,1,7200,()
30,4,9,3,1881600e9,1,10800,()
31,8,17,1,1143744e9,1,10800,()
32,17,5,2,3463580e9,1,10800,(21)
33,20,10,3,1601280e9,1,10800,(19)
34,26,11,4,3449472e9,1,10800,(13)
35,9,5,3,756000e9,1,10800,()
36,1,13,4,336096e9,1,10800,()
37,3,12,4,1459512e9,1,10800,()
38,2,1,2,51744e9,1,10800,()
39,10,10,1,2699000e9,1,10800,(21)
40,2,13,3,1188432e9,1,14400,(12)
41,15,1,1,345570e9,1,14400,(10)
42,13,18,1,4527432e9,1,14400,()
43,2,3,3,377388e9,1,14400,()
44,8,9,2,2065152e9,1,14400,()
45,9,16,1,4651992e9,1,14400,()
46,11,8,3,6404640e9,1,14400,()
47,4,4,4,872352e9,1,14400,()
48,11,1,4,1629584e9,1,14400,()
49,6,15,2,1746864e9,1,14400,(17)
50,6,7,1,1410192e9,1,18000,()
